tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID
2023-07-25 20:10,2023-07-25 20:40,,14.1,200,114
2023-07-26 10:36,2023-07-26 11:20,,0,147,140
2023-07-26 20:58,2023-07-26 21:06,,1.21,247,247
2023-07-26 21:40,2023-07-26 21:58,,3.18,247,41
2023-07-26 22:28,2023-07-26 22:54,,7.4,247,161
2023-07-27 3:50,2023-07-27 4:03,,0,168,138
2023-07-27 5:51,2023-07-27 6:37,,19.53,167,181
2023-07-27 8:15,2023-07-27 8:21,,0,254,259
2023-07-27 11:59,2023-07-27 12:19,,0,126,42
2023-07-27 14:52,2023-07-27 15:34,,5.72,235,238
2023-07-27 14:32,2023-07-27 15:08,,5.5,69,239
2023-07-27 16:51,2023-07-27 17:08,,3.09,168,75
2023-07-27 22:15,2023-07-27 22:28,,4.78,200,243
2023-07-27 23:32,2023-07-27 23:54,,13.46,159,265
2023-07-28 6:35,2023-07-28 6:58,,10.94,51,159
2023-07-28 7:01,2023-07-28 7:06,,0,259,259
2023-07-28 12:46,2023-07-28 13:14,,11.6,220,161
2023-07-28 16:02,2023-07-28 17:03,,26.52,18,132
2023-07-28 17:26,2023-07-28 17:38,,0,159,69
2023-07-28 17:47,2023-07-28 17:54,,0,247,247
2023-07-29 11:44,2023-07-29 12:27,,11.13,169,100
2023-07-29 13:23,2023-07-29 13:37,,3.34,242,248
2023-07-29 13:05,2023-07-29 13:52,,0,69,10
2023-07-29 13:31,2023-07-29 13:39,,0,248,60
2023-07-29 13:48,2023-07-29 13:54,,0,167,126
2023-07-29 13:58,2023-07-29 14:19,,3.63,69,151
2023-07-29 16:01,2023-07-29 16:03,,0.12,51,81
2023-07-30 0:48,2023-07-30 0:56,,4.69,250,243
2023-07-30 1:04,2023-07-30 1:16,,0,242,213
2023-07-30 2:16,2023-07-30 2:24,,3.67,168,244
2023-07-30 3:44,2023-07-30 4:19,,27.02,168,1
2023-07-30 5:21,2023-07-30 5:29,,2.11,168,247
2023-07-30 6:34,2023-07-30 7:04,,20.02,247,132
2023-07-30 7:51,2023-07-30 8:07,,0,60,243
2023-07-30 10:52,2023-07-30 11:17,,7.83,69,238
2023-07-30 13:53,2023-07-30 14:11,,0,247,220
2023-07-30 14:55,2023-07-30 15:14,,5.14,242,159
2023-07-30 14:23,2023-07-30 14:55,,0,220,75
2023-07-30 15:13,2023-07-30 15:29,,0,167,41
2023-07-30 15:15,2023-07-30 15:53,,0,247,217
2023-07-30 15:41,2023-07-30 16:25,,12.1,168,37
2023-07-30 18:01,2023-07-30 18:25,,14.08,247,265
2023-07-30 20:46,2023-07-30 21:04,,3.88,159,238
2023-07-30 21:27,2023-07-30 21:52,,7.5,241,24
2023-07-30 23:16,2023-07-30 23:33,,0,169,174
2023-07-31 0:21,2023-07-31 0:39,,6.78,60,41
2023-07-31 1:45,2023-07-31 1:51,,2.64,136,240
2023-07-31 7:05,2023-07-31 7:33,,0,259,159
2023-07-31 7:37,2023-07-31 8:12,,0,168,125
2023-07-31 9:37,2023-07-31 10:11,,16.03,159,95
2023-07-31 12:41,2023-07-31 12:55,,2.48,168,41
2023-07-31 16:32,2023-07-31 16:46,,1.64,60,47
2023-07-31 17:37,2023-07-31 18:02,,5.85,147,140
2023-07-31 19:00,2023-07-31 19:31,,7.46,168,100
2023-07-31 20:38,2023-07-31 20:53,,0,159,213
2023-07-31 21:49,2023-07-31 22:26,,5.16,247,200
2023-07-31 22:02,2023-07-31 22:30,,0,247,161
2023-08-01 0:20,2023-08-01 0:39,1,6.7,119,241
2023-08-01 0:11,2023-08-01 0:11,1,0,168,168
2023-08-01 1:29,2023-08-01 1:33,1,0.73,47,169
2023-08-01 4:43,2023-08-01 4:44,1,0,168,168
2023-08-01 4:44,2023-08-01 4:45,1,0,168,168
2023-08-01 4:49,2023-08-01 5:29,1,0,94,179
2023-08-01 4:45,2023-08-01 4:57,1,0,168,74
2023-08-01 4:27,2023-08-01 5:11,1,6.2,119,240
2023-08-01 5:50,2023-08-01 6:23,1,0,47,65
2023-08-01 5:56,2023-08-01 6:29,1,13.2,60,25
2023-08-01 5:26,2023-08-01 5:57,1,15.1,254,87
2023-08-01 5:58,2023-08-01 6:33,1,1,159,119
2023-08-01 5:18,2023-08-01 5:39,1,1.2,241,241
2023-08-01 5:44,2023-08-01 6:30,1,4.1,241,242
2023-08-01 5:55,2023-08-01 6:28,1,13.7,136,97
2023-08-01 5:38,2023-08-01 6:20,1,8.3,213,170
2023-08-01 5:58,2023-08-01 6:26,1,1,159,137
2023-08-01 5:16,2023-08-01 5:42,1,4.8,136,119
2023-08-01 5:04,2023-08-01 5:29,1,10.8,147,209
2023-08-01 5:30,2023-08-01 6:33,1,17.8,51,88
2023-08-01 5:50,2023-08-01 6:42,1,1.3,254,231
2023-08-01 5:58,2023-08-01 6:34,1,3.7,235,41
2023-08-01 6:12,2023-08-01 6:54,1,0,20,231
2023-08-01 6:38,2023-08-01 7:23,1,16.1,174,88
2023-08-01 6:35,2023-08-01 7:07,1,0,247,25
2023-08-01 6:00,2023-08-01 6:29,1,0,126,88
2023-08-01 6:04,2023-08-01 6:18,1,3.5,168,262
2023-08-01 6:38,2023-08-01 7:28,1,4.9,254,65
2023-08-01 6:36,2023-08-01 7:17,1,16.2,185,35
2023-08-01 6:13,2023-08-01 6:52,1,0,174,33
2023-08-01 6:13,2023-08-01 6:25,1,1.4,259,81
2023-08-01 6:35,2023-08-01 7:02,1,8.6,51,247
2023-08-01 6:42,2023-08-01 7:01,1,1.7,247,169
2023-08-01 6:43,2023-08-01 7:08,1,15.5,213,139
2023-08-01 6:03,2023-08-01 6:16,1,1.7,248,20
2023-08-01 6:26,2023-08-01 6:58,1,1.5,213,78
2023-08-01 6:18,2023-08-01 6:41,1,2.2,147,247
2023-08-01 6:51,2023-08-01 7:09,1,4.1,213,242
2023-08-01 6:04,2023-08-01 6:44,1,5.6,241,213
2023-08-01 6:58,2023-08-01 7:23,1,4.8,185,168
2023-08-01 6:25,2023-08-01 7:01,1,6,51,69
2023-08-01 6:07,2023-08-01 6:30,1,2.9,235,240
2023-08-01 6:36,2023-08-01 7:09,1,4.5,254,247
2023-08-01 6:31,2023-08-01 7:40,1,17.3,51,49
2023-08-01 6:26,2023-08-01 6:29,1,0.1,208,208
2023-08-01 7:15,2023-08-01 7:24,1,0,81,259
2023-08-01 7:15,2023-08-01 7:55,1,7.1,213,140
2023-08-01 7:29,2023-08-01 8:07,1,0,136,90
2023-08-01 7:26,2023-08-01 7:27,3,0.04,81,81
2023-08-01 7:14,2023-08-01 7:48,1,2.5,119,147
2023-08-01 7:55,2023-08-01 8:15,1,1.9,167,60
2023-08-01 7:09,2023-08-01 7:22,1,1.1,119,235
2023-08-01 7:22,2023-08-01 7:39,1,2.9,208,248
2023-08-01 7:46,2023-08-01 8:03,1,2.2,31,212
2023-08-01 7:31,2023-08-01 8:33,1,16.9,51,88
2023-08-01 7:28,2023-08-01 7:49,1,4.4,168,250
2023-08-01 7:57,2023-08-01 8:16,1,1.7,213,242
2023-08-01 7:35,2023-08-01 7:59,1,5.1,168,168
2023-08-01 7:38,2023-08-01 8:09,0,4,159,236
2023-08-01 7:11,2023-08-01 8:07,1,16,51,209
2023-08-01 7:35,2023-08-01 8:24,1,12.4,69,130
2023-08-01 7:19,2023-08-01 8:00,1,14.5,119,76
2023-08-01 8:45,2023-08-01 8:56,1,0,51,3
2023-08-01 8:50,2023-08-01 9:42,1,0,20,107
2023-08-01 8:56,2023-08-01 10:17,1,25.7,235,23
2023-08-01 8:14,2023-08-01 8:48,2,0,126,75
2023-08-01 8:42,2023-08-01 9:36,1,18.7,167,62
2023-08-01 8:17,2023-08-01 9:18,1,3.1,159,231
2023-08-01 8:06,2023-08-01 9:05,1,12.8,235,33
2023-08-01 8:27,2023-08-01 8:53,1,1.6,78,182
2023-08-01 8:12,2023-08-01 8:49,1,6,254,159
2023-08-01 8:55,2023-08-01 9:09,1,0.9,168,159
2023-08-01 8:18,2023-08-01 9:15,1,4.9,32,167
2023-08-01 8:55,2023-08-01 9:57,1,3.2,182,136
2023-08-01 8:29,2023-08-01 9:01,1,4,60,185
2023-08-01 8:50,2023-08-01 8:56,1,0.7,182,242
2023-08-01 8:56,2023-08-01 9:37,1,1.3,69,244
2023-08-01 8:02,2023-08-01 8:25,1,3.5,169,208
2023-08-01 8:42,2023-08-01 9:46,1,9.8,81,140
2023-08-01 8:46,2023-08-01 9:11,1,7.4,259,247
2023-08-01 8:56,2023-08-01 9:17,1,3.1,208,126
2023-08-01 8:15,2023-08-01 8:33,1,4.6,254,242
2023-08-01 8:45,2023-08-01 9:52,1,13.6,200,107
2023-08-01 8:11,2023-08-01 8:19,1,1.3,18,235
2023-08-01 8:23,2023-08-01 8:25,2,0.6,136,136
2023-08-01 8:51,2023-08-01 8:57,1,1.4,18,241
2023-08-01 8:07,2023-08-01 8:22,1,5.4,247,213
2023-08-01 8:59,2023-08-01 9:27,1,5.7,213,127
2023-08-01 9:24,2023-08-01 9:55,1,0,182,75
2023-08-01 9:20,2023-08-01 9:23,1,0.22,136,136
2023-08-01 9:00,2023-08-01 10:02,1,13.4,259,48
2023-08-01 9:32,2023-08-01 9:43,1,0.99,119,169
2023-08-01 9:00,2023-08-01 9:53,1,9,167,246
2023-08-01 9:47,2023-08-01 10:28,1,0,51,224
2023-08-01 9:26,2023-08-01 9:46,1,2.8,254,242
2023-08-01 9:57,2023-08-01 10:18,1,3,126,242
2023-08-01 9:43,2023-08-01 10:10,1,3,69,75
2023-08-01 9:35,2023-08-01 9:57,1,1.8,20,136
2023-08-01 9:12,2023-08-01 9:34,1,4.4,182,136
2023-08-01 9:51,2023-08-01 10:16,1,2.9,47,250
2023-08-01 9:52,2023-08-01 10:21,1,9.1,213,129
2023-08-01 9:02,2023-08-01 10:08,1,11.9,32,107
2023-08-01 9:51,2023-08-01 10:08,1,4.4,69,220
2023-08-01 9:36,2023-08-01 10:32,1,9.7,32,162
2023-08-01 9:06,2023-08-01 9:48,1,8.1,32,41
2023-08-01 9:23,2023-08-01 9:35,1,2.1,119,244
2023-08-01 9:30,2023-08-01 10:34,1,13.6,212,65
2023-08-01 9:49,2023-08-01 11:01,1,3.9,147,227
2023-08-01 9:43,2023-08-01 10:06,1,1.9,182,242
2023-08-01 10:30,2023-08-01 11:19,1,0,213,162
2023-08-01 10:49,2023-08-01 11:09,1,3.2,200,174
2023-08-01 10:38,2023-08-01 11:05,1,5.4,147,229
2023-08-01 10:35,2023-08-01 10:40,1,0.7,51,51
2023-08-01 10:05,2023-08-01 10:16,1,0.8,213,250
2023-08-01 10:30,2023-08-01 10:50,1,2.4,242,213
2023-08-01 10:32,2023-08-01 11:36,1,12.8,18,234
2023-08-01 10:42,2023-08-01 10:53,1,1.6,136,169
2023-08-01 10:52,2023-08-01 11:30,1,6,94,75
2023-08-01 10:55,2023-08-01 11:09,1,2.87,247,74
2023-08-01 10:21,2023-08-01 11:33,1,23,94,61
2023-08-01 10:51,2023-08-01 12:11,1,6.8,51,26
2023-08-01 10:25,2023-08-01 10:43,1,2.8,242,78
2023-08-01 10:48,2023-08-01 11:32,1,0,159,122
2023-08-01 11:13,2023-08-01 11:27,3,4.4,213,242
2023-08-01 11:24,2023-08-01 11:59,1,2.5,47,243
2023-08-01 11:41,2023-08-01 12:24,1,7.9,242,42
2023-08-01 11:10,2023-08-01 11:52,1,15.6,69,216
2023-08-01 11:49,2023-08-01 12:25,1,7.9,208,42
2023-08-01 11:15,2023-08-01 11:28,1,2.76,254,20
2023-08-01 11:32,2023-08-01 12:08,1,7.8,242,42
2023-08-01 11:32,2023-08-01 12:59,1,12.8,32,100
2023-08-01 11:14,2023-08-01 11:49,1,3.8,136,243
2023-08-01 11:39,2023-08-01 12:32,1,0.3,213,166
2023-08-01 11:18,2023-08-01 12:04,1,11.6,183,137
2023-08-01 11:19,2023-08-01 12:09,1,7.3,220,238
2023-08-01 11:08,2023-08-01 11:27,1,2.1,220,94
2023-08-01 11:26,2023-08-01 11:38,1,1.59,159,167
2023-08-01 11:06,2023-08-01 11:41,1,6.3,20,42
2023-08-01 11:31,2023-08-01 11:49,1,5.1,250,51
2023-08-01 11:56,2023-08-01 12:40,1,10.2,51,237
2023-08-01 12:03,2023-08-01 12:47,1,12.9,259,229
2023-08-01 12:24,2023-08-01 13:10,1,7.6,169,237
2023-08-01 12:08,2023-08-01 13:01,1,11.6,18,170
2023-08-01 12:31,2023-08-01 13:01,1,0,213,129
2023-08-01 12:53,2023-08-01 13:27,1,7.9,208,262
2023-08-01 12:07,2023-08-01 12:37,1,4.91,20,243
2023-08-01 12:41,2023-08-01 13:22,1,12.7,248,231
2023-08-01 12:15,2023-08-01 12:40,1,0,20,192
2023-08-01 12:07,2023-08-01 12:20,1,2.6,208,3
2023-08-01 12:39,2023-08-01 13:05,1,6,182,42
2023-08-01 12:42,2023-08-01 13:32,1,0.6,182,42
2023-08-01 12:43,2023-08-01 13:26,1,2.1,247,42
2023-08-01 12:11,2023-08-01 12:46,1,10,185,192
2023-08-01 12:41,2023-08-01 13:39,1,13.5,200,231
2023-08-01 12:37,2023-08-01 13:05,1,7.9,167,82
2023-08-01 13:19,2023-08-01 13:19,1,0,168,168
2023-08-01 13:21,2023-08-01 13:22,2,0,168,168
2023-08-01 13:53,2023-08-01 13:53,1,0,185,185
2023-08-01 13:33,2023-08-01 14:01,1,4.5,167,220
2023-08-01 13:34,2023-08-01 13:35,1,0,168,168
2023-08-01 13:17,2023-08-01 13:38,1,1.7,51,32
2023-08-01 13:16,2023-08-01 14:15,1,7.3,254,75
2023-08-01 13:40,2023-08-01 14:42,1,10.8,220,244
2023-08-01 13:02,2023-08-01 13:31,1,2.8,69,75
2023-08-01 13:54,2023-08-01 14:16,1,2.2,78,235
2023-08-01 13:34,2023-08-01 13:53,1,4,47,250
2023-08-01 14:38,2023-08-01 15:20,1,9.26,167,50
2023-08-01 14:30,2023-08-01 14:37,2,1.08,254,174
2023-08-01 14:56,2023-08-01 15:11,1,3,247,74
2023-08-01 14:23,2023-08-01 14:36,1,2,242,32
2023-08-01 14:56,2023-08-01 15:25,1,4.5,242,81
2023-08-01 14:58,2023-08-01 15:18,1,3.2,242,240
2023-08-01 14:02,2023-08-01 14:11,1,0.3,69,69
2023-08-01 14:37,2023-08-01 14:50,1,3.2,248,208
2023-08-01 14:21,2023-08-01 14:35,1,2.4,242,81
2023-08-01 14:12,2023-08-01 15:12,1,5.7,47,140
2023-08-01 14:39,2023-08-01 15:33,1,6.6,168,48
2023-08-01 14:07,2023-08-01 15:14,1,24.5,47,29
2023-08-01 14:23,2023-08-01 14:49,1,6.27,183,20
2023-08-01 14:33,2023-08-01 15:49,1,18.6,254,203
2023-08-01 14:17,2023-08-01 14:35,1,3.3,242,212
2023-08-01 15:33,2023-08-01 15:33,1,0,168,168
2023-08-01 15:35,2023-08-01 15:35,3,0,168,168
2023-08-01 15:36,2023-08-01 15:38,2,0,168,168
2023-08-01 15:46,2023-08-01 16:09,1,1.8,235,247
2023-08-01 15:00,2023-08-01 16:20,1,24.1,235,23
2023-08-01 15:41,2023-08-01 16:10,2,6.88,168,100
2023-08-01 15:40,2023-08-01 16:15,1,4.9,46,31
2023-08-01 15:13,2023-08-01 15:33,1,2.1,136,174
2023-08-01 15:30,2023-08-01 15:56,1,2.6,136,32
2023-08-01 15:08,2023-08-01 16:11,1,14.1,242,63
2023-08-01 16:17,2023-08-01 16:26,6,1.79,20,254
2023-08-01 16:33,2023-08-01 17:04,1,8.2,169,51
2023-08-01 16:46,2023-08-01 17:13,1,1.7,213,242
2023-08-01 16:31,2023-08-01 17:34,1,0,247,134
2023-08-01 16:55,2023-08-01 17:23,1,1.4,168,147
2023-08-01 16:55,2023-08-01 17:14,1,2.7,169,126
2023-08-01 16:19,2023-08-01 16:53,1,4.6,51,20
2023-08-01 16:51,2023-08-01 17:09,1,2,242,78
2023-08-01 17:58,2023-08-01 18:33,1,13.6,81,129
2023-08-01 17:26,2023-08-01 18:05,1,8.67,213,151
2023-08-01 17:10,2023-08-01 18:28,1,10.8,69,121
2023-08-01 17:36,2023-08-01 18:09,1,4,167,174
2023-08-01 17:28,2023-08-01 18:14,1,9.8,18,230
2023-08-01 17:02,2023-08-01 18:17,1,16,20,25
2023-08-01 18:37,2023-08-01 19:19,1,5.04,220,220
2023-08-01 18:02,2023-08-01 18:59,1,1.7,51,51
2023-08-01 18:41,2023-08-01 19:06,1,5.6,247,32
2023-08-01 18:41,2023-08-01 18:43,4,0,254,254
2023-08-01 18:28,2023-08-01 18:54,1,6.59,247,143
2023-08-01 19:51,2023-08-01 20:24,1,0,242,35
2023-08-01 19:30,2023-08-01 20:20,1,12.7,242,205
2023-08-01 19:00,2023-08-01 19:00,2,0,168,168
2023-08-01 19:24,2023-08-01 20:23,1,6.5,81,213
2023-08-01 20:01,2023-08-01 20:07,1,1.26,168,75
2023-08-01 20:24,2023-08-01 20:38,2,1.7,247,42
2023-08-01 21:29,2023-08-01 21:59,1,6.3,247,229
2023-08-01 21:55,2023-08-01 22:24,1,3.22,136,119
2023-08-01 21:36,2023-08-01 21:58,3,8.22,119,230
2023-08-01 22:49,2023-08-01 23:06,1,4.8,235,74
2023-08-01 22:04,2023-08-01 22:34,1,14.93,247,33
2023-08-01 22:15,2023-08-01 22:32,1,4.77,136,183
2023-08-01 22:15,2023-08-01 22:16,4,0,168,168
2023-08-01 22:46,2023-08-01 23:12,1,7.92,247,145
2023-08-01 22:04,2023-08-01 22:17,1,0,159,69
2023-08-01 22:32,2023-08-01 23:03,2,9.4,247,100
2023-08-01 23:01,2023-08-01 23:26,1,0,167,4
2023-08-01 23:44,2023-08-01 23:44,1,0,254,254
2023-08-01 23:54,2023-08-01 23:54,1,0,254,254
2023-08-02 0:53,2023-08-02 0:54,1,0,167,167
2023-08-02 0:06,2023-08-02 0:13,1,3.05,119,168
2023-08-02 1:51,2023-08-02 1:57,4,4.4,182,244
2023-08-02 1:52,2023-08-02 1:53,1,0,168,168
2023-08-02 1:07,2023-08-02 1:08,1,0,248,248
2023-08-02 3:05,2023-08-02 3:26,1,0,51,140
2023-08-02 3:37,2023-08-02 3:57,1,9,168,174
2023-08-02 4:31,2023-08-02 5:05,1,11,169,231
2023-08-02 4:16,2023-08-02 4:38,1,0,213,233
2023-08-02 4:27,2023-08-02 4:50,1,9.9,235,137
2023-08-02 4:35,2023-08-02 5:25,1,0,200,200
2023-08-02 5:23,2023-08-02 5:51,1,0,51,88
2023-08-02 5:20,2023-08-02 5:42,1,0,248,140
2023-08-02 5:46,2023-08-02 6:19,1,13.4,208,68
2023-08-02 5:51,2023-08-02 6:04,1,2.1,32,51
2023-08-02 5:58,2023-08-02 6:16,1,4.5,47,51
2023-08-02 5:36,2023-08-02 5:43,1,0.1,47,78
2023-08-02 5:56,2023-08-02 6:28,1,10,136,230
2023-08-02 5:29,2023-08-02 6:11,1,24.5,235,29
2023-08-02 5:51,2023-08-02 6:40,1,7.9,69,31
2023-08-02 5:01,2023-08-02 5:14,1,2.01,168,69
2023-08-02 6:10,2023-08-02 6:47,1,16.1,259,231
2023-08-02 6:20,2023-08-02 6:49,1,6.8,185,168
2023-08-02 6:50,2023-08-02 7:13,1,15.3,213,139
2023-08-02 6:54,2023-08-02 6:55,1,0.57,167,47
2023-08-02 6:44,2023-08-02 7:36,1,0,174,261
2023-08-02 6:21,2023-08-02 7:06,1,19.2,51,49
2023-08-02 6:31,2023-08-02 7:09,1,1.1,51,69
2023-08-02 6:34,2023-08-02 7:16,1,0.8,147,69
2023-08-02 6:47,2023-08-02 7:38,1,2.6,242,174
2023-08-02 6:17,2023-08-02 6:42,1,1.8,147,247
2023-08-02 6:58,2023-08-02 7:10,1,3.6,78,208
2023-08-02 6:02,2023-08-02 6:25,1,6.1,259,208
2023-08-02 6:44,2023-08-02 7:17,1,4.2,242,168
2023-08-02 6:37,2023-08-02 7:04,1,1.5,213,78
2023-08-02 6:50,2023-08-02 7:13,1,3.1,254,136
2023-08-02 6:38,2023-08-02 7:30,1,0.5,254,231
2023-08-02 6:09,2023-08-02 6:31,1,5.8,51,182
2023-08-02 6:48,2023-08-02 7:08,1,5.1,250,174
2023-08-02 6:15,2023-08-02 6:49,1,8.4,51,169
2023-08-02 7:42,2023-08-02 8:16,1,0,185,236
2023-08-02 7:00,2023-08-02 7:24,1,9,248,239
2023-08-02 7:35,2023-08-02 8:11,1,0,136,90
2023-08-02 7:03,2023-08-02 7:39,1,0,78,209
2023-08-02 7:13,2023-08-02 7:42,1,6.8,81,126
2023-08-02 7:21,2023-08-02 8:05,1,11.4,47,88
2023-08-02 7:31,2023-08-02 7:43,2,5.12,174,265
2023-08-02 7:02,2023-08-02 7:49,1,4,51,94
2023-08-02 7:27,2023-08-02 7:37,1,3.16,78,244
2023-08-02 7:10,2023-08-02 7:39,1,5.6,168,162
2023-08-02 7:23,2023-08-02 7:55,1,3.6,182,159
2023-08-02 7:33,2023-08-02 8:04,1,3.9,167,250
2023-08-02 7:20,2023-08-02 7:33,1,1.5,235,220
2023-08-02 7:48,2023-08-02 8:24,1,6.9,254,69
2023-08-02 7:17,2023-08-02 8:08,1,5.1,185,69
2023-08-02 7:49,2023-08-02 8:11,1,3.2,18,69
2023-08-02 7:34,2023-08-02 8:05,1,7.7,182,236
2023-08-02 7:06,2023-08-02 7:32,1,0.8,247,69
2023-08-02 7:50,2023-08-02 8:24,1,5.5,159,208
2023-08-02 7:50,2023-08-02 8:26,1,2.7,32,47
2023-08-02 7:55,2023-08-02 8:41,1,2.9,32,60
2023-08-02 7:46,2023-08-02 7:56,1,0,174,174
2023-08-02 7:46,2023-08-02 8:30,1,11.4,242,131
2023-08-02 7:15,2023-08-02 7:54,1,0,200,137
2023-08-02 8:04,2023-08-02 9:00,1,11.1,51,140
2023-08-02 8:13,2023-08-02 8:34,1,4.2,51,242
2023-08-02 8:18,2023-08-02 8:56,1,8.8,51,75
2023-08-02 8:31,2023-08-02 8:43,1,1.4,250,213
2023-08-02 8:48,2023-08-02 9:35,1,7.6,182,75
2023-08-02 8:02,2023-08-02 9:06,1,13,174,100
2023-08-02 8:19,2023-08-02 8:25,1,0.5,20,94
2023-08-02 8:07,2023-08-02 8:22,1,1.1,250,242
2023-08-02 8:32,2023-08-02 9:20,1,2.5,212,69
2023-08-02 8:52,2023-08-02 9:20,1,3.2,212,69
2023-08-02 8:38,2023-08-02 9:04,1,1.3,119,159
2023-08-02 8:24,2023-08-02 9:05,1,6.7,69,213
2023-08-02 8:00,2023-08-02 8:15,1,1.9,167,60
2023-08-02 8:41,2023-08-02 8:59,1,1.2,248,250
2023-08-02 8:10,2023-08-02 8:57,1,6,18,213
2023-08-02 8:59,2023-08-02 10:34,1,15.9,208,239
2023-08-02 8:44,2023-08-02 9:44,1,10.2,159,231
2023-08-02 8:06,2023-08-02 8:20,1,5.4,247,213
2023-08-02 8:44,2023-08-02 9:10,1,5,213,127
2023-08-02 8:55,2023-08-02 9:00,1,1.01,208,250
2023-08-02 9:53,2023-08-02 10:27,1,0,78,193
2023-08-02 9:39,2023-08-02 10:29,1,10.9,242,142
2023-08-02 9:11,2023-08-02 9:53,1,16.87,242,132
2023-08-02 9:04,2023-08-02 9:32,1,0.4,220,185
2023-08-02 9:45,2023-08-02 10:03,1,0.7,18,47
2023-08-02 9:29,2023-08-02 9:32,1,0.5,69,69
2023-08-02 9:57,2023-08-02 10:18,1,2.4,119,147
2023-08-02 9:26,2023-08-02 9:35,1,0.4,32,32
2023-08-02 9:38,2023-08-02 10:06,1,5.6,254,247
2023-08-02 9:36,2023-08-02 9:52,1,1.3,241,174
2023-08-02 9:15,2023-08-02 10:15,1,13.1,78,88
2023-08-02 9:22,2023-08-02 10:03,1,3.6,242,69
2023-08-02 9:23,2023-08-02 9:34,1,2.4,3,242
2023-08-02 9:35,2023-08-02 9:57,1,2.6,213,242
2023-08-02 9:29,2023-08-02 10:20,1,10,51,140
2023-08-02 9:33,2023-08-02 10:25,1,11.6,51,140
2023-08-02 9:32,2023-08-02 9:52,1,1.4,259,254
2023-08-02 9:47,2023-08-02 11:13,1,21.7,51,216
2023-08-02 9:32,2023-08-02 9:43,1,1.2,259,254
2023-08-02 9:53,2023-08-02 10:55,1,15.1,259,100
2023-08-02 10:13,2023-08-02 11:00,1,0,136,234
2023-08-02 10:03,2023-08-02 10:31,1,2.3,119,169
2023-08-02 10:33,2023-08-02 11:09,1,1.6,169,153
2023-08-02 10:16,2023-08-02 11:06,1,10.3,235,79
2023-08-02 10:48,2023-08-02 11:47,1,0,69,209
2023-08-02 10:36,2023-08-02 10:56,1,2.4,119,159
2023-08-02 10:57,2023-08-02 10:58,2,0,248,248
2023-08-02 10:00,2023-08-02 10:20,1,4.2,18,208
2023-08-02 10:41,2023-08-02 10:51,1,1.3,208,183
2023-08-02 10:43,2023-08-02 11:18,1,0,200,162
2023-08-02 10:15,2023-08-02 10:54,1,5.9,254,20
2023-08-02 10:35,2023-08-02 10:41,1,0.8,136,169
2023-08-02 10:39,2023-08-02 11:31,1,4.6,159,32
2023-08-02 10:56,2023-08-02 11:18,1,2.3,147,78
2023-08-02 10:09,2023-08-02 10:35,1,1.5,119,169
2023-08-02 10:13,2023-08-02 10:40,1,3.4,254,169
2023-08-02 10:10,2023-08-02 10:37,1,4.3,32,60
2023-08-02 10:20,2023-08-02 10:24,1,0.5,174,18
2023-08-02 10:49,2023-08-02 11:19,1,2.6,20,69
2023-08-02 10:57,2023-08-02 11:14,1,1.4,78,47
2023-08-02 10:19,2023-08-02 11:10,1,17.7,51,238
2023-08-02 11:03,2023-08-02 11:04,2,0,247,247
2023-08-02 11:20,2023-08-02 11:58,1,1.2,220,136
2023-08-02 11:00,2023-08-02 11:13,1,0,51,46
2023-08-02 11:42,2023-08-02 12:03,1,0,20,126
2023-08-02 11:11,2023-08-02 11:48,1,5.6,168,242
2023-08-02 11:54,2023-08-02 11:59,1,1,32,185
2023-08-02 11:02,2023-08-02 11:18,1,2.4,168,116
2023-08-02 11:33,2023-08-02 11:40,1,1.1,3,185
2023-08-02 11:04,2023-08-02 11:09,1,0.6,208,213
2023-08-02 11:24,2023-08-02 11:37,1,1.5,242,32
2023-08-02 11:47,2023-08-02 11:51,1,0.4,168,159
2023-08-02 11:55,2023-08-02 12:03,1,0.8,159,168
2023-08-02 11:16,2023-08-02 11:34,1,0.9,159,167
2023-08-02 11:36,2023-08-02 11:53,1,3.1,32,208
2023-08-02 11:54,2023-08-02 12:27,1,2.8,242,81
2023-08-02 11:23,2023-08-02 11:45,1,5.4,208,168
2023-08-02 11:15,2023-08-02 11:51,1,4.4,235,213
2023-08-02 11:57,2023-08-02 12:54,1,7.6,242,169
2023-08-02 11:21,2023-08-02 12:13,1,11.2,18,137
2023-08-02 11:06,2023-08-02 11:30,1,1.6,182,185
2023-08-02 11:50,2023-08-02 12:32,1,3.6,241,242
2023-08-02 11:30,2023-08-02 12:19,1,9.6,159,81
2023-08-02 11:47,2023-08-02 12:59,1,5.7,168,81
2023-08-02 12:26,2023-08-02 12:44,1,1.2,159,119
2023-08-02 12:51,2023-08-02 13:06,1,2,235,220
2023-08-02 12:06,2023-08-02 12:18,1,2.2,147,119
2023-08-02 12:51,2023-08-02 13:00,1,1.3,254,259
2023-08-02 12:26,2023-08-02 13:08,1,1.6,78,169
2023-08-02 12:06,2023-08-02 12:36,1,3.7,159,166
2023-08-02 12:18,2023-08-02 12:26,1,2.2,213,213
2023-08-02 12:48,2023-08-02 13:08,1,4,46,51
2023-08-02 12:27,2023-08-02 12:44,1,3.1,185,51
2023-08-02 12:26,2023-08-02 12:44,1,5.5,212,254
