time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count,temperature_2m,precipitation,rain,snowfall
2023-01-31 16:00:00,1.0,1.3250000000000002,14.5,168.0,168.0,8,2.8435,0.0,0.0,0.0
2023-01-31 17:00:00,1.0,3.34,25.0,18.0,74.0,5,3.5435,0.0,0.0,0.0
2023-01-31 18:00:00,1.0,4.77,8.0,259.0,248.0,1,3.9435,0.0,0.0,0.0
2023-01-31 19:00:00,1.0,7.15,35.0,242.0,81.0,2,4.2935004,0.0,0.0,0.0
2023-01-31 20:00:00,1.5,1.85,9.5,159.0,32.0,2,4.1935,0.0,0.0,0.0
2023-01-31 21:00:00,1.0,3.9,23.0,32.0,42.0,3,3.5935,0.0,0.0,0.0
2023-01-31 22:00:00,1.0,1.3900000000000001,8.0,94.0,51.0,4,2.7935,0.0,0.0,0.0
2023-01-31 23:00:00,1.0,1.9,29.0,47.0,188.0,2,2.0935,0.0,0.0,0.0
2023-02-01 00:00:00,1.0,0.0,6.0,47.0,167.0,5,2.0935,0.0,0.0,0.0
2023-02-01 01:00:00,,,,,,0,1.4435,0.0,0.0,0.0
2023-02-01 02:00:00,,,,,,0,0.2435,0.0,0.0,0.0
2023-02-01 03:00:00,,,,,,0,-0.30650002,0.0,0.0,0.0
2023-02-01 04:00:00,1.0,2.0,22.5,159.0,74.0,4,-0.8065,0.0,0.0,0.0
2023-02-01 05:00:00,1.0,10.4,41.0,51.0,68.0,9,-1.4065,0.0,0.0,0.0
2023-02-01 06:00:00,1.0,10.3,40.0,213.0,87.0,7,-1.8565,0.0,0.0,0.0
2023-02-01 07:00:00,1.0,10.7,50.0,18.0,48.0,7,-2.1565,0.0,0.0,0.0
2023-02-01 08:00:00,1.0,4.6,18.5,51.0,18.0,8,-2.4565,0.1,0.0,0.07
2023-02-01 09:00:00,1.0,5.9,24.0,51.0,74.0,7,-2.9065,0.3,0.0,0.21000001
2023-02-01 10:00:00,1.0,2.405,39.5,136.0,63.0,4,-3.3565,0.7,0.0,0.48999998
2023-02-01 11:00:00,1.0,2.825,30.0,78.0,119.0,12,-3.5065,0.6,0.0,0.42000002
2023-02-01 12:00:00,1.0,1.1300000000000001,13.5,119.0,69.0,10,-3.1565,0.2,0.0,0.14
2023-02-01 13:00:00,1.0,4.8,33.5,169.0,169.0,22,-3.0065,0.0,0.0,0.0
2023-02-01 14:00:00,1.0,3.84,23.5,169.0,168.0,14,-1.9065,0.0,0.0,0.0
2023-02-01 15:00:00,1.0,1.7,30.0,242.0,213.0,11,-0.8065,0.0,0.0,0.0
2023-02-01 16:00:00,1.0,1.1,38.0,168.0,42.0,7,0.3935,0.0,0.0,0.0
2023-02-01 17:00:00,1.0,5.15,34.0,169.0,148.0,2,1.6935,0.0,0.0,0.0
2023-02-01 18:00:00,1.0,0.22,14.0,168.0,5.0,7,2.3935,0.0,0.0,0.0
2023-02-01 19:00:00,1.0,0.7000000000000001,24.0,32.0,42.0,2,2.6935,0.0,0.0,0.0
2023-02-01 20:00:00,1.0,4.65,30.0,168.0,81.0,2,2.7435,0.0,0.0,0.0
2023-02-01 21:00:00,1.0,2.2,14.0,168.0,69.0,4,2.5435,0.0,0.0,0.0
2023-02-01 22:00:00,1.0,2.3,14.0,69.0,20.0,5,0.9435,0.0,0.0,0.0
2023-02-01 23:00:00,1.0,0.305,9.5,247.0,17.0,4,-0.7565,0.0,0.0,0.0
2023-02-02 00:00:00,1.0,0.0,27.0,247.0,90.0,1,-0.9065,0.0,0.0,0.0
2023-02-02 01:00:00,1.0,5.05,1.0,168.0,168.0,6,-1.3565,0.0,0.0,0.0
2023-02-02 02:00:00,1.0,0.0,0.0,247.0,247.0,1,-2.1065,0.0,0.0,0.0
2023-02-02 03:00:00,,,,,,0,-2.6065,0.0,0.0,0.0
2023-02-02 04:00:00,1.0,12.5,38.5,183.0,48.0,2,-2.9565,0.0,0.0,0.0
2023-02-02 05:00:00,1.0,4.9,33.5,182.0,29.0,10,-4.1064997,0.0,0.0,0.0
2023-02-02 06:00:00,1.0,6.63,28.0,69.0,209.0,19,-4.2565,0.0,0.0,0.0
2023-02-02 07:00:00,1.0,3.45,27.5,247.0,236.0,14,-4.5065,0.0,0.0,0.0
2023-02-02 08:00:00,1.0,3.9,37.0,247.0,42.0,18,-4.5065,0.0,0.0,0.0
2023-02-02 09:00:00,1.0,1.84,39.0,51.0,39.0,11,-3.0065,0.0,0.0,0.0
2023-02-02 10:00:00,1.0,6.95,48.0,47.0,15.0,17,-2.6565,0.0,0.0,0.0
2023-02-02 11:00:00,1.0,4.6,40.0,18.0,33.0,7,-3.2565,0.0,0.0,0.0
2023-02-02 12:00:00,1.0,3.4,22.0,51.0,3.0,7,-1.9565,0.0,0.0,0.0
2023-02-02 13:00:00,1.0,1.78,28.0,247.0,39.0,9,-2.0565,0.0,0.0,0.0
2023-02-02 14:00:00,1.0,0.85,27.0,242.0,42.0,8,-0.6065,0.0,0.0,0.0
2023-02-02 15:00:00,1.0,1.4,20.0,168.0,37.0,5,0.6435,0.0,0.0,0.0
2023-02-02 16:00:00,1.0,0.0,1.0,168.0,168.0,3,2.0435,0.0,0.0,0.0
2023-02-02 17:00:00,1.5,0.0,16.0,168.0,95.0,4,2.5935,0.0,0.0,0.0
2023-02-02 18:00:00,1.0,0.925,32.0,32.0,32.0,4,2.8435,0.0,0.0,0.0
2023-02-02 19:00:00,1.0,0.0,11.0,242.0,168.0,8,3.2435,0.0,0.0,0.0
2023-02-02 20:00:00,1.0,4.37,30.0,78.0,42.0,4,3.5435,0.0,0.0,0.0
2023-02-02 21:00:00,1.0,0.0,30.5,32.0,205.0,2,3.2935,0.0,0.0,0.0
2023-02-02 22:00:00,1.0,1.0,18.0,159.0,42.0,3,1.7935,0.0,0.0,0.0
2023-02-02 23:00:00,,,,,,0,1.2435,0.0,0.0,0.0
2023-02-03 00:00:00,1.0,0.0,7.0,94.0,18.0,3,0.4935,0.0,0.0,0.0
2023-02-03 01:00:00,1.0,1.15,6.0,69.0,75.0,3,0.1435,0.0,0.0,0.0
2023-02-03 02:00:00,1.5,0.0,2.0,168.0,168.0,2,0.1435,0.0,0.0,0.0
2023-02-03 03:00:00,2.0,0.39,2.0,94.0,20.0,4,-0.1065,0.0,0.0,0.0
2023-02-03 04:00:00,1.0,3.6,23.0,213.0,39.0,3,-0.15650001,0.0,0.0,0.0
2023-02-03 05:00:00,1.0,0.0,34.0,51.0,45.0,3,-0.4065,0.0,0.0,0.0
2023-02-03 06:00:00,1.0,9.67,41.0,213.0,4.0,11,-0.4565,0.0,0.0,0.0
2023-02-03 07:00:00,1.0,8.85,50.5,136.0,87.0,8,-0.4065,0.0,0.0,0.0
2023-02-03 08:00:00,1.0,5.5,37.0,147.0,78.0,13,0.1435,0.0,0.0,0.0
2023-02-03 09:00:00,1.0,0.7,23.0,174.0,174.0,15,-0.056500003,0.0,0.0,0.0
2023-02-03 10:00:00,1.0,1.1,13.0,168.0,168.0,11,-1.4565,0.0,0.0,0.0
2023-02-03 11:00:00,1.0,0.315,14.0,168.0,168.0,8,-2.8065,0.0,0.0,0.0
2023-02-03 12:00:00,1.0,3.0949999999999998,32.0,3.0,69.0,8,-3.3065,0.0,0.0,0.0
2023-02-03 13:00:00,1.0,5.86,41.0,235.0,5.0,13,-4.3564997,0.0,0.0,0.0
2023-02-03 14:00:00,1.0,3.0,31.5,168.0,168.0,12,-5.8065,0.0,0.0,0.0
2023-02-03 15:00:00,1.0,5.7,27.0,18.0,17.0,7,-5.2565,0.0,0.0,0.0
2023-02-03 16:00:00,1.0,2.84,26.0,168.0,41.0,7,-5.0565,0.0,0.0,0.0
2023-02-03 17:00:00,1.0,2.92,38.0,247.0,76.0,5,-4.8065,0.0,0.0,0.0
2023-02-03 18:00:00,1.0,4.1,31.0,32.0,41.0,7,-4.9564996,0.0,0.0,0.0
2023-02-03 19:00:00,1.0,6.41,23.5,235.0,50.0,8,-5.3564997,0.0,0.0,0.0
2023-02-03 20:00:00,2.0,1.61,9.0,159.0,42.0,1,-6.1064997,0.0,0.0,0.0
2023-02-03 21:00:00,1.0,0.81,14.0,247.0,247.0,1,-7.4065,0.0,0.0,0.0
2023-02-03 22:00:00,1.0,11.25,24.0,119.0,10.0,2,-8.0065,0.0,0.0,0.0
2023-02-03 23:00:00,1.0,0.0,24.0,242.0,28.0,1,-9.606501,0.0,0.0,0.0
2023-02-04 00:00:00,1.0,0.0,1.0,69.0,69.0,3,-10.106501,0.0,0.0,0.0
2023-02-04 01:00:00,1.0,0.0,0.0,168.0,168.0,3,-10.4565,0.0,0.0,0.0
2023-02-04 02:00:00,1.0,0.0,9.0,159.0,48.0,5,-11.0065,0.0,0.0,0.0
2023-02-04 03:00:00,1.0,0.0,1.0,250.0,250.0,6,-11.2565,0.0,0.0,0.0
2023-02-04 04:00:00,1.0,5.44,15.0,147.0,39.0,3,-11.9065,0.0,0.0,0.0
2023-02-04 05:00:00,1.0,3.35,29.5,167.0,55.0,2,-12.1565,0.0,0.0,0.0
2023-02-04 06:00:00,1.0,0.7,12.0,69.0,68.0,5,-13.6565,0.0,0.0,0.0
2023-02-04 07:00:00,1.0,4.8,8.0,18.0,42.0,5,-14.8065,0.0,0.0,0.0
2023-02-04 08:00:00,1.0,2.6,28.0,81.0,3.0,7,-16.3065,0.0,0.0,0.0
2023-02-04 09:00:00,1.0,3.6,20.0,167.0,41.0,7,-17.0065,0.0,0.0,0.0
2023-02-04 10:00:00,1.0,9.7,26.0,18.0,37.0,5,-17.206501,0.0,0.0,0.0
2023-02-04 11:00:00,1.0,2.135,11.5,32.0,116.0,4,-17.1065,0.0,0.0,0.0
2023-02-04 12:00:00,1.0,1.4,17.0,51.0,41.0,2,-15.4065,0.0,0.0,0.0
2023-02-04 13:00:00,1.0,4.4,39.0,119.0,78.0,3,-15.0065,0.0,0.0,0.0
2023-02-04 14:00:00,1.0,11.200000000000001,30.0,47.0,39.0,2,-13.6565,0.0,0.0,0.0
2023-02-04 15:00:00,1.0,0.5,13.0,119.0,119.0,3,-11.856501,0.0,0.0,0.0
2023-02-04 16:00:00,1.0,1.455,19.5,169.0,169.0,4,-9.9565,0.0,0.0,0.0
2023-02-04 17:00:00,1.0,1.185,7.5,169.0,169.0,4,-8.1565,0.0,0.0,0.0
2023-02-04 18:00:00,1.0,1.295,18.0,169.0,169.0,8,-6.6565,0.0,0.0,0.0
2023-02-04 19:00:00,1.0,1.76,22.0,169.0,218.0,5,-5.6565,0.0,0.0,0.0
2023-02-04 20:00:00,1.0,0.0,10.0,168.0,51.0,2,-4.9065,0.0,0.0,0.0
2023-02-04 21:00:00,1.0,6.9,19.0,241.0,152.0,1,-4.6565,0.0,0.0,0.0
2023-02-04 22:00:00,1.0,6.6,19.0,94.0,51.0,3,-4.8065,0.0,0.0,0.0
2023-02-04 23:00:00,,,,,,0,-5.1565,0.0,0.0,0.0
2023-02-05 00:00:00,1.0,0.0,5.0,136.0,74.0,4,-6.2565,0.0,0.0,0.0
2023-02-05 01:00:00,1.0,0.0,18.0,247.0,68.0,4,-5.5565,0.0,0.0,0.0
2023-02-05 02:00:00,,,,,,0,-4.6565,0.0,0.0,0.0
2023-02-05 03:00:00,,,,,,0,-4.7064996,0.0,0.0,0.0
2023-02-05 04:00:00,,,,,,0,-4.8065,0.0,0.0,0.0
2023-02-05 05:00:00,1.0,7.6,17.5,168.0,48.0,2,-4.6064997,0.0,0.0,0.0
2023-02-05 06:00:00,1.0,4.4,18.0,247.0,41.0,1,-4.1565,0.0,0.0,0.0
2023-02-05 07:00:00,1.0,2.3,19.0,168.0,220.0,5,-3.4065,0.0,0.0,0.0
2023-02-05 08:00:00,1.0,6.2,28.0,32.0,35.0,5,-3.0565,0.0,0.0,0.0
2023-02-05 09:00:00,1.0,5.7,26.0,51.0,41.0,13,-2.7065,0.0,0.0,0.0
2023-02-05 10:00:00,1.0,2.67,16.0,69.0,3.0,7,-2.5565,0.0,0.0,0.0
2023-02-05 11:00:00,1.0,6.6,16.0,69.0,69.0,5,-2.6565,0.0,0.0,0.0
2023-02-05 12:00:00,1.0,12.7,67.0,159.0,181.0,1,-3.1065,0.0,0.0,0.0
2023-02-05 13:00:00,1.0,0.46,4.0,168.0,168.0,1,-1.9065,0.0,0.0,0.0
2023-02-05 14:00:00,1.0,0.56,5.0,159.0,168.0,7,0.0435,0.0,0.0,0.0
2023-02-05 15:00:00,1.0,1.57,10.0,168.0,10.0,3,1.7435,0.0,0.0,0.0
2023-02-05 16:00:00,1.0,1.9300000000000002,16.5,69.0,18.0,6,3.7935,0.0,0.0,0.0
2023-02-05 17:00:00,1.0,2.6,23.0,213.0,174.0,2,5.5435004,0.0,0.0,0.0
2023-02-05 18:00:00,1.0,2.4,20.0,136.0,63.0,3,6.3935003,0.0,0.0,0.0
2023-02-05 19:00:00,,,,,,0,7.5935,0.0,0.0,0.0
2023-02-05 20:00:00,1.0,2.8,34.0,32.0,18.0,2,8.1935,0.0,0.0,0.0
2023-02-05 21:00:00,1.0,5.83,18.0,69.0,168.0,5,7.8435,0.0,0.0,0.0
2023-02-05 22:00:00,1.0,2.4,12.0,168.0,168.0,1,5.8435,0.0,0.0,0.0
2023-02-05 23:00:00,1.0,0.0,0.5,240.0,240.0,4,4.7935004,0.0,0.0,0.0
2023-02-06 00:00:00,,,,,,0,-0.2565,0.0,0.0,0.0
2023-02-06 01:00:00,1.0,4.1,8.5,69.0,208.0,2,2.4935,0.0,0.0,0.0
2023-02-06 02:00:00,1.0,14.1,21.0,208.0,265.0,1,2.4435,0.0,0.0,0.0
2023-02-06 03:00:00,1.0,0.0,0.0,200.0,200.0,3,1.8935,0.0,0.0,0.0
2023-02-06 04:00:00,1.0,7.6,14.0,119.0,265.0,1,2.0435,0.0,0.0,0.0
2023-02-06 05:00:00,1.0,16.9,38.5,51.0,30.0,8,2.0435,0.0,0.0,0.0
2023-02-06 06:00:00,1.0,10.4,55.0,51.0,39.0,5,2.3935,0.0,0.0,0.0
2023-02-06 07:00:00,1.0,0.77,44.0,168.0,240.0,12,2.0935,0.0,0.0,0.0
2023-02-06 08:00:00,1.0,4.25,29.5,247.0,242.0,16,-0.3565,0.0,0.0,0.0
2023-02-06 09:00:00,1.0,7.199999999999999,40.0,208.0,18.0,10,1.5935,0.0,0.0,0.0
2023-02-06 10:00:00,1.0,3.7,33.0,47.0,75.0,11,0.0435,0.0,0.0,0.0
2023-02-06 11:00:00,1.0,1.41,27.0,18.0,18.0,11,-1.6065,0.0,0.0,0.0
2023-02-06 12:00:00,1.0,3.25,33.0,174.0,213.0,20,0.2435,0.0,0.0,0.0
2023-02-06 13:00:00,1.0,3.9,42.0,167.0,244.0,5,2.3935,0.0,0.0,0.0
2023-02-06 14:00:00,1.0,2.8,17.0,18.0,47.0,9,4.2935004,0.0,0.0,0.0
2023-02-06 15:00:00,1.0,3.2,33.5,81.0,3.0,6,7.4935,0.0,0.0,0.0
2023-02-06 16:00:00,1.0,0.18,38.0,136.0,42.0,5,9.3435,0.0,0.0,0.0
2023-02-06 17:00:00,1.0,0.72,20.0,32.0,63.0,5,9.4935,0.0,0.0,0.0
2023-02-06 18:00:00,1.0,1.0,23.0,81.0,76.0,7,9.4935,0.0,0.0,0.0
2023-02-06 19:00:00,1.0,4.1,7.0,69.0,10.0,4,9.2935,0.0,0.0,0.0
2023-02-06 20:00:00,1.0,0.0,1.0,235.0,235.0,3,8.8435,0.0,0.0,0.0
2023-02-06 21:00:00,1.0,6.085,25.0,220.0,229.0,2,7.6935,0.0,0.0,0.0
2023-02-06 22:00:00,1.0,0.0,22.0,136.0,233.0,1,5.9935,0.0,0.0,0.0
2023-02-06 23:00:00,1.0,0.99,4.5,78.0,94.0,2,4.4435,0.0,0.0,0.0
2023-02-07 00:00:00,1.0,0.0,26.0,247.0,90.0,1,3.2435,0.0,0.0,0.0
2023-02-07 01:00:00,1.0,0.0,0.5,174.0,174.0,2,2.3435,0.0,0.0,0.0
2023-02-07 02:00:00,1.0,0.8,9.0,94.0,20.0,1,1.3435,0.0,0.0,0.0
2023-02-07 03:00:00,,,,,,0,0.44349998,0.0,0.0,0.0
2023-02-07 04:00:00,1.0,2.2,19.0,18.0,47.0,5,-0.5565,0.0,0.0,0.0
2023-02-07 05:00:00,1.0,3.4000000000000004,31.0,51.0,197.0,10,-1.3565,0.0,0.0,0.0
2023-02-07 06:00:00,1.0,4.6,38.0,18.0,49.0,9,-2.1065,0.0,0.0,0.0
2023-02-07 07:00:00,1.0,2.5,43.0,136.0,182.0,12,-2.6565,0.0,0.0,0.0
2023-02-07 08:00:00,1.0,1.31,21.5,247.0,47.0,16,-3.3065,0.0,0.0,0.0
2023-02-07 09:00:00,1.0,3.1,23.0,254.0,254.0,10,-4.0065,0.0,0.0,0.0
2023-02-07 10:00:00,1.0,2.53,26.0,235.0,3.0,17,-4.3564997,0.0,0.0,0.0
2023-02-07 11:00:00,1.0,3.1500000000000004,24.0,18.0,254.0,8,-4.7565,0.0,0.0,0.0
2023-02-07 12:00:00,1.0,12.3,42.5,254.0,20.0,6,-4.5065,0.0,0.0,0.0
2023-02-07 13:00:00,1.0,3.4,40.0,81.0,39.0,5,-3.6065,0.0,0.0,0.0
2023-02-07 14:00:00,1.0,1.5,19.0,200.0,254.0,7,-1.2065,0.0,0.0,0.0
2023-02-07 15:00:00,1.0,1.85,29.5,168.0,168.0,6,0.5935,0.0,0.0,0.0
2023-02-07 16:00:00,1.0,1.7,22.0,167.0,32.0,3,2.0935,0.0,0.0,0.0
2023-02-07 17:00:00,1.0,4.8,24.0,78.0,47.0,7,3.4935,0.0,0.0,0.0
2023-02-07 18:00:00,1.0,2.5,15.5,32.0,76.0,4,4.2435,0.0,0.0,0.0
2023-02-07 19:00:00,1.0,0.75,9.5,47.0,250.0,4,3.7435,0.0,0.0,0.0
2023-02-07 20:00:00,3.5,3.4850000000000003,11.5,168.0,116.0,2,3.4435,0.0,0.0,0.0
2023-02-07 21:00:00,1.0,1.9,19.0,182.0,51.0,5,3.4935,0.0,0.0,0.0
2023-02-07 22:00:00,1.0,2.3,26.0,159.0,213.0,1,3.4935,0.0,0.0,0.0
2023-02-07 23:00:00,1.0,0.05,6.0,167.0,168.0,2,3.2935,0.0,0.0,0.0
2023-02-08 00:00:00,1.0,0.0,7.0,247.0,247.0,3,3.0935,0.0,0.0,0.0
2023-02-08 01:00:00,5.0,4.73,12.0,168.0,162.0,1,3.2435,0.0,0.0,0.0
2023-02-08 02:00:00,,,,,,0,3.0935,0.4,0.4,0.0
2023-02-08 03:00:00,1.0,0.0,17.0,51.0,159.0,2,2.5935,0.0,0.0,0.0
2023-02-08 04:00:00,1.0,1.3,23.0,250.0,90.0,5,2.4435,0.8,0.6,0.14
2023-02-08 05:00:00,1.0,1.15,31.0,32.0,32.0,12,2.3935,0.0,0.0,0.0
2023-02-08 06:00:00,1.0,2.9,28.0,167.0,51.0,13,2.3435,0.0,0.0,0.0
2023-02-08 07:00:00,1.0,2.9,35.0,3.0,3.0,9,1.3435,0.0,0.0,0.0
2023-02-08 08:00:00,1.0,6.35,41.0,51.0,119.0,12,1.3935,0.0,0.0,0.0
2023-02-08 09:00:00,1.0,2.125,30.5,168.0,168.0,20,1.1435,0.0,0.0,0.0
2023-02-08 10:00:00,1.0,3.85,31.5,47.0,166.0,8,0.9435,0.0,0.0,0.0
2023-02-08 11:00:00,1.0,1.2650000000000001,7.5,47.0,51.0,4,0.9435,0.0,0.0,0.0
2023-02-08 12:00:00,1.0,5.2,29.0,168.0,168.0,15,1.7935,0.0,0.0,0.0
2023-02-08 13:00:00,1.0,5.15,33.5,3.0,39.0,4,3.5435,0.0,0.0,0.0
2023-02-08 14:00:00,1.0,3.8,29.0,136.0,42.0,5,6.1435003,0.0,0.0,0.0
2023-02-08 15:00:00,1.0,0.69,50.0,136.0,69.0,7,7.5935,0.0,0.0,0.0
2023-02-08 16:00:00,1.0,2.91,30.0,18.0,42.0,7,8.3435,0.0,0.0,0.0
2023-02-08 17:00:00,1.0,3.4499999999999997,19.0,119.0,32.0,2,8.893499,0.0,0.0,0.0
2023-02-08 18:00:00,1.0,4.25,23.0,32.0,167.0,2,9.5435,0.0,0.0,0.0
2023-02-08 19:00:00,1.0,0.02,10.0,60.0,122.0,3,9.893499,0.0,0.0,0.0
2023-02-08 20:00:00,1.0,2.14,14.0,3.0,42.0,5,10.0935,0.0,0.0,0.0
2023-02-08 21:00:00,1.0,1.3,11.0,60.0,42.0,5,9.7935,0.0,0.0,0.0
2023-02-08 22:00:00,1.0,3.28,14.0,168.0,41.0,5,7.5435004,0.0,0.0,0.0
2023-02-08 23:00:00,1.0,0.0,28.0,168.0,216.0,3,4.1435003,0.0,0.0,0.0
2023-02-09 00:00:00,1.0,0.0,12.5,242.0,242.0,2,3.6935,0.0,0.0,0.0
2023-02-09 01:00:00,1.0,2.3,12.0,69.0,74.0,1,3.9435,0.0,0.0,0.0
2023-02-09 02:00:00,1.0,0.0,1.0,119.0,247.0,1,2.3435,0.0,0.0,0.0
2023-02-09 03:00:00,1.0,0.0,8.0,159.0,159.0,1,0.6435,0.0,0.0,0.0
2023-02-09 04:00:00,1.0,6.35,27.5,136.0,39.0,4,0.0435,0.0,0.0,0.0
2023-02-09 05:00:00,1.0,8.350000000000001,33.5,51.0,88.0,10,-0.5565,0.0,0.0,0.0
2023-02-09 06:00:00,1.0,3.4,30.0,69.0,174.0,11,-0.7565,0.0,0.0,0.0
2023-02-09 07:00:00,1.0,4.12,43.0,168.0,75.0,15,-1.3065,0.0,0.0,0.0
2023-02-09 08:00:00,1.0,1.25,21.5,247.0,3.0,18,-1.8065,0.0,0.0,0.0
2023-02-09 09:00:00,1.0,0.75,14.0,259.0,259.0,14,0.5435,0.0,0.0,0.0
2023-02-09 10:00:00,1.0,1.65,17.5,168.0,168.0,14,-1.7565,0.0,0.0,0.0
2023-02-09 11:00:00,1.0,7.050000000000001,25.0,69.0,108.0,4,0.1935,0.0,0.0,0.0
2023-02-09 12:00:00,1.0,4.6,34.0,51.0,41.0,9,0.5935,0.0,0.0,0.0
2023-02-09 13:00:00,1.0,1.25,36.5,169.0,28.0,6,0.9435,0.0,0.0,0.0
2023-02-09 14:00:00,1.0,2.9,30.0,168.0,136.0,11,1.8435,0.0,0.0,0.0
2023-02-09 15:00:00,1.0,0.7,25.0,69.0,28.0,5,2.9435,0.0,0.0,0.0
2023-02-09 16:00:00,1.0,1.87,25.0,168.0,168.0,8,4.6435003,0.0,0.0,0.0
2023-02-09 17:00:00,1.0,1.3,21.0,81.0,69.0,6,6.3935003,0.0,0.0,0.0
2023-02-09 18:00:00,1.0,0.71,15.0,167.0,182.0,5,7.8935003,0.0,0.0,0.0
2023-02-09 19:00:00,1.0,0.0,21.0,69.0,254.0,5,9.2935,0.0,0.0,0.0
2023-02-09 20:00:00,1.0,1.8,21.0,3.0,153.0,6,9.893499,0.0,0.0,0.0
2023-02-09 21:00:00,1.0,0.5,16.5,247.0,20.0,4,10.0435,0.0,0.0,0.0
2023-02-09 22:00:00,1.0,1.05,17.0,159.0,42.0,2,9.8435,0.0,0.0,0.0
2023-02-09 23:00:00,1.0,2.67,10.0,119.0,152.0,3,9.4935,0.0,0.0,0.0
2023-02-10 00:00:00,1.0,0.6,15.0,183.0,183.0,2,8.393499,0.0,0.0,0.0
2023-02-10 01:00:00,1.0,0.0,0.0,242.0,242.0,1,10.143499,0.0,0.0,0.0
2023-02-10 02:00:00,2.5,2.36,12.5,159.0,212.0,2,10.6935,0.0,0.0,0.0
2023-02-10 03:00:00,,,,,,0,11.0935,0.0,0.0,0.0
2023-02-10 04:00:00,1.0,10.850000000000001,33.5,147.0,159.0,6,10.143499,0.0,0.0,0.0
2023-02-10 05:00:00,1.0,10.4,31.5,182.0,137.0,8,9.4935,0.0,0.0,0.0
2023-02-10 06:00:00,1.0,3.85,38.0,208.0,168.0,12,9.6935,0.0,0.0,0.0
2023-02-10 07:00:00,1.0,4.065,33.0,18.0,75.0,8,11.0935,0.0,0.0,0.0
2023-02-10 08:00:00,1.0,5.55,37.0,51.0,41.0,10,12.7935,0.0,0.0,0.0
2023-02-10 09:00:00,1.0,3.2,22.0,168.0,168.0,14,13.2435,0.0,0.0,0.0
2023-02-10 10:00:00,1.0,4.65,36.5,220.0,41.0,8,12.9435,0.0,0.0,0.0
2023-02-10 11:00:00,1.0,7.0,35.0,3.0,168.0,11,12.143499,0.0,0.0,0.0
2023-02-10 12:00:00,1.0,0.05,21.0,3.0,32.0,6,11.9435,0.0,0.0,0.0
2023-02-10 13:00:00,1.0,1.9,30.0,81.0,213.0,13,11.6935,0.0,0.0,0.0
2023-02-10 14:00:00,1.0,0.0,35.0,168.0,168.0,14,12.3435,0.0,0.0,0.0
2023-02-10 15:00:00,1.0,1.1,24.0,32.0,42.0,5,13.0435,0.0,0.0,0.0
2023-02-10 16:00:00,1.0,2.35,33.0,20.0,126.0,6,13.4935,0.0,0.0,0.0
2023-02-10 17:00:00,1.0,0.0,34.0,20.0,42.0,5,13.643499,0.0,0.0,0.0
2023-02-10 18:00:00,1.5,0.705,6.0,32.0,42.0,6,13.9435,0.0,0.0,0.0
2023-02-10 19:00:00,1.0,1.9,21.0,159.0,21.0,5,13.643499,0.0,0.0,0.0
2023-02-10 20:00:00,1.0,4.1,18.0,18.0,51.0,8,12.7435,0.0,0.0,0.0
2023-02-10 21:00:00,1.0,1.87,15.0,78.0,51.0,9,11.4435,0.0,0.0,0.0
2023-02-10 22:00:00,1.0,5.875,12.5,3.0,238.0,2,9.7435,0.0,0.0,0.0
2023-02-10 23:00:00,1.0,10.9,34.0,242.0,42.0,3,6.9435,0.0,0.0,0.0
2023-02-11 00:00:00,1.0,10.08,18.0,247.0,185.0,1,6.7935004,0.0,0.0,0.0
2023-02-11 01:00:00,2.0,1.22,5.0,168.0,20.0,3,5.4935,0.0,0.0,0.0
2023-02-11 02:00:00,1.5,0.37,2.0,200.0,200.0,6,5.3935003,0.0,0.0,0.0
2023-02-11 03:00:00,1.0,5.125,9.5,168.0,168.0,4,5.4435,0.0,0.0,0.0
2023-02-11 04:00:00,1.0,0.0,3.0,168.0,39.0,3,5.7935004,0.0,0.0,0.0
2023-02-11 05:00:00,1.0,1.19,4.5,20.0,163.0,2,5.3935003,0.0,0.0,0.0
2023-02-11 06:00:00,1.0,0.0,31.0,159.0,68.0,2,4.6935,0.0,0.0,0.0
2023-02-11 07:00:00,1.0,3.7,37.0,51.0,3.0,4,3.7935,0.0,0.0,0.0
2023-02-11 08:00:00,1.0,8.81,23.5,136.0,39.0,4,3.0435,0.0,0.0,0.0
2023-02-11 09:00:00,1.0,5.35,19.0,47.0,3.0,4,2.1935,0.0,0.0,0.0
2023-02-11 10:00:00,1.0,8.4,27.0,18.0,42.0,7,1.1435,0.0,0.0,0.0
2023-02-11 11:00:00,1.0,3.2,21.0,235.0,42.0,10,0.1935,0.0,0.0,0.0
2023-02-11 12:00:00,1.0,6.1,29.5,47.0,239.0,4,0.9435,0.0,0.0,0.0
2023-02-11 13:00:00,1.0,1.645,28.0,3.0,75.0,10,1.8435,0.0,0.0,0.0
2023-02-11 14:00:00,1.0,0.0,2.0,168.0,168.0,13,3.1435,0.0,0.0,0.0
2023-02-11 15:00:00,1.0,2.8449999999999998,18.5,247.0,90.0,8,4.2435,0.0,0.0,0.0
2023-02-11 16:00:00,1.0,1.4,10.0,60.0,43.0,5,5.2935004,0.0,0.0,0.0
2023-02-11 17:00:00,1.0,5.0,24.0,220.0,243.0,1,5.7435,0.0,0.0,0.0
2023-02-11 18:00:00,1.0,1.2,22.5,81.0,116.0,4,6.1935,0.0,0.0,0.0
