time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count,hour,time_of_day,day_of_week,is_weekend,day_of_month,month,lag_3h,lag_6h,lag_12h,ewma_3h,ewma_6h,ewma_12h
2023-07-04 06:00:00,1.0,0.79,5.0,167.0,159.0,1.0,6,Morning,2,0,4,07,1.0,3.0,1.0,1.7779338512660385,2.2344801025200525,3.03708045275087
2023-07-04 07:00:00,1.0,0.36,2.0,159.0,168.0,1.0,7,Morning,2,0,4,07,1.0,3.0,5.0,1.3889669256330193,1.8817715018000376,2.723683460019967
2023-07-04 08:00:00,1.0,7.050000000000001,18.0,78.0,3.0,4.0,8,Morning,2,0,4,07,2.0,3.0,3.0,1.1944834628165095,1.6298367870000268,2.4585013892476644
2023-07-04 09:00:00,1.0,10.48,30.5,136.0,85.0,4.0,9,Morning,2,0,4,07,1.0,1.0,7.0,2.5972417314082548,2.3070262764285907,2.695655021671101
2023-07-04 10:00:00,1.0,4.300000000000001,19.5,78.0,51.0,6.0,10,Morning,2,0,4,07,1.0,1.0,4.0,3.2986208657041276,2.7907330545918505,2.896323479875547
2023-07-04 11:00:00,1.0,12.79,37.0,32.0,39.0,5.0,11,Morning,2,0,4,07,4.0,2.0,5.0,4.649310432852063,3.7076664675656072,3.373812175279309
2023-07-04 12:00:00,1.0,15.3,28.0,119.0,97.0,3.0,12,Afternoon,2,0,4,07,4.0,1.0,3.0,4.824655216426032,4.076904619689719,3.6239949175440307
2023-07-04 13:00:00,1.0,2.46,14.0,3.0,42.0,3.0,13,Afternoon,2,0,4,07,6.0,1.0,3.0,3.912327608213016,3.7692175854926564,3.527995699460334
2023-07-04 14:00:00,1.0,9.899999999999999,33.0,167.0,55.0,6.0,14,Afternoon,2,0,4,07,5.0,4.0,3.0,3.4561638041065077,3.5494411324947546,3.446765591851052
2023-07-04 15:00:00,1.0,3.11,14.0,159.0,20.0,5.0,15,Afternoon,2,0,4,07,3.0,4.0,1.0,4.728081902053254,4.249600808924825,3.8395708854124284
2023-07-04 16:00:00,1.5,2.07,8.0,247.0,74.0,2.0,16,Evening,2,0,4,07,3.0,6.0,1.0,4.864040951026627,4.464000577803446,4.018098441502824
2023-07-04 17:00:00,1.0,0.1,5.0,247.0,247.0,5.0,17,Evening,2,0,4,07,6.0,5.0,2.0,3.4320204755133137,3.7600004127167477,3.707621758194697
2023-07-04 18:00:00,1.0,10.065,23.5,247.0,42.0,4.0,18,Evening,2,0,4,07,5.0,3.0,1.0,4.216010237756657,4.114286009083391,3.906449180010897
2023-07-04 19:00:00,1.0,9.4,25.0,185.0,132.0,3.0,19,Evening,2,0,4,07,2.0,3.0,1.0,4.108005118878328,4.081632863630993,3.9208416138553743
2023-07-04 20:00:00,1.0,5.58,17.0,220.0,167.0,1.0,20,Evening,2,0,4,07,5.0,6.0,4.0,3.554002559439164,3.772594902593567,3.77917367326224
2023-07-04 21:00:00,1.0,5.58,17.0,51.0,42.0,1.0,21,Evening,2,0,4,07,4.0,5.0,4.0,2.277001279719582,2.9804249304239763,3.3516084927603567
2023-07-04 22:00:00,1.0,5.58,17.0,51.0,42.0,1.0,22,Night,2,0,4,07,3.0,2.0,6.0,1.638500639859791,2.4145892360171257,2.989822570797225
2023-07-04 23:00:00,1.0,4.12,19.0,69.0,241.0,1.0,23,Night,2,0,4,07,1.0,5.0,5.0,1.3192503199298955,2.0104208828693757,2.6836960214438057
2023-07-05 00:00:00,1.0,1.295,11.5,47.0,75.0,4.0,0,Night,3,0,5,07,1.0,4.0,3.0,1.1596251599649476,1.721729202049554,2.4246658642986048
2023-07-05 01:00:00,1.0,5.84,17.0,60.0,48.0,3.0,1,Night,3,0,5,07,1.0,3.0,3.0,2.579812579982474,2.3726637157496815,2.6670249620988193
2023-07-05 02:00:00,1.0,5.84,17.0,51.0,42.0,3.0,2,Night,3,0,5,07,1.0,1.0,6.0,2.789906289991237,2.5519026541069154,2.7182518910066933
2023-07-05 03:00:00,1.0,4.87,18.0,168.0,60.0,1.0,3,Night,3,0,5,07,4.0,1.0,5.0,2.8949531449956183,2.6799304672192252,2.7615977539287404
2023-07-05 04:00:00,1.0,5.495,30.0,94.0,126.0,2.0,4,Night,3,0,5,07,3.0,1.0,2.0,1.9474765724978091,2.199950333728018,2.4905827148627804
2023-07-05 05:00:00,1.0,14.05,31.5,213.0,29.0,6.0,5,Night,3,0,5,07,3.0,1.0,5.0,1.9737382862489046,2.1428216669485844,2.4151084510377374
2023-07-05 06:00:00,1.0,8.12,26.0,51.0,49.0,7.0,6,Morning,3,0,5,07,1.0,4.0,4.0,3.9868691431244523,3.244872619248989,2.9666302278011623
2023-07-05 07:00:00,1.0,8.2,31.0,18.0,33.0,11.0,7,Morning,3,0,5,07,2.0,3.0,3.0,5.493434571562226,4.317766156606421,3.587148654293291
2023-07-05 08:00:00,1.0,5.5,39.0,51.0,11.0,8.0,8,Morning,3,0,5,07,6.0,3.0,1.0,8.246717285781113,6.226975826147443,4.727587322863554
2023-07-05 09:00:00,1.0,4.15,40.0,247.0,25.0,10.0,9,Morning,3,0,5,07,7.0,1.0,1.0,8.123358642890556,6.733554161533888,5.2310354270383925
2023-07-05 10:00:00,1.0,5.8,36.0,51.0,242.0,7.0,10,Morning,3,0,5,07,11.0,2.0,1.0,9.061679321445279,7.666824401095634,5.9647222844171015
2023-07-05 11:00:00,1.0,4.37,18.5,168.0,18.0,12.0,11,Morning,3,0,5,07,8.0,6.0,1.0,8.03083966072264,7.476303143639739,6.123995779122163
2023-07-05 12:00:00,1.0,3.8,29.5,3.0,220.0,6.0,12,Afternoon,3,0,5,07,10.0,7.0,4.0,10.01541983036132,8.76878795974267,7.027996428487985
2023-07-05 13:00:00,1.0,5.75,37.0,20.0,116.0,4.0,13,Afternoon,3,0,5,07,7.0,11.0,3.0,8.00770991518066,7.977705685530479,6.869843131797525
2023-07-05 14:00:00,1.0,6.0,41.0,47.0,75.0,5.0,14,Afternoon,3,0,5,07,12.0,8.0,3.0,6.00385495759033,6.8412183468074845,6.428328803828675
2023-07-05 15:00:00,1.0,9.34,45.0,240.0,152.0,3.0,15,Afternoon,3,0,5,07,6.0,10.0,1.0,5.5019274787951655,6.315155962005346,6.208585910931956
2023-07-05 16:00:00,1.0,3.9,28.0,20.0,18.0,5.0,16,Evening,3,0,5,07,4.0,7.0,2.0,4.250963739397583,5.367968544289533,5.714957309250116
2023-07-05 17:00:00,1.0,2.5,19.5,31.0,185.0,6.0,17,Evening,3,0,5,07,5.0,12.0,6.0,4.625481869698792,5.262834674492523,5.6049638770577905
2023-07-05 18:00:00,1.0,1.2,10.0,247.0,247.0,9.0,18,Evening,3,0,5,07,3.0,6.0,7.0,5.312740934849396,5.473453338923231,5.6657386652027455
2023-07-05 19:00:00,1.5,6.565,16.5,220.0,93.0,2.0,19,Evening,3,0,5,07,5.0,4.0,11.0,7.156370467424698,6.481038099230879,6.178701947479246
2023-07-05 20:00:00,1.0,8.4,19.0,119.0,83.0,5.0,20,Evening,3,0,5,07,6.0,5.0,8.0,4.5781852337123485,5.200741499450628,5.535824724790132
2023-07-05 21:00:00,1.5,11.68,26.0,247.0,13.0,6.0,21,Evening,3,0,5,07,9.0,3.0,10.0,4.789092616856174,5.143386785321877,5.453390151745496
2023-07-05 22:00:00,2.0,4.165,16.0,185.0,78.0,2.0,22,Night,3,0,5,07,2.0,5.0,7.0,5.394546308428087,5.3881334180870555,5.537483974553881
2023-07-05 23:00:00,1.0,4.47,19.0,168.0,235.0,1.0,23,Night,3,0,5,07,5.0,6.0,12.0,3.6972731542140433,4.420095298633611,4.993255670776361
2023-07-06 00:00:00,1.0,4.47,19.0,51.0,42.0,1.0,0,Night,4,0,6,07,6.0,9.0,6.0,2.3486365771070217,3.442925213309722,4.378908644503075
2023-07-06 01:00:00,3.0,4.555,13.5,247.0,3.0,2.0,1,Night,4,0,6,07,2.0,2.0,4.0,1.6743182885535108,2.744946580935516,3.859076545348756
2023-07-06 02:00:00,3.0,4.555,13.5,51.0,42.0,2.0,2,Night,4,0,6,07,1.0,5.0,5.0,1.8371591442767554,2.5321047006682256,3.573064769141255
2023-07-06 03:00:00,1.0,0.16,1.0,213.0,250.0,1.0,3,Night,4,0,6,07,1.0,6.0,3.0,1.9185795721383778,2.3800747861915896,3.331054804657985
2023-07-06 04:00:00,1.0,11.93,25.0,69.0,55.0,2.0,4,Night,4,0,6,07,2.0,2.0,5.0,1.459289786069189,1.9857677044225641,2.9724309885567566
2023-07-06 05:00:00,1.0,16.3,31.0,51.0,45.0,5.0,5,Night,4,0,6,07,2.0,1.0,6.0,1.7296448930345945,1.9898340745875458,2.8228262210864865
2023-07-06 06:00:00,1.0,8.7,32.0,51.0,45.0,13.0,6,Morning,4,0,6,07,1.0,1.0,9.0,3.364822446517297,2.849881481848247,3.157776033227027
2023-07-06 07:00:00,1.0,5.2,35.5,51.0,242.0,14.0,7,Morning,4,0,6,07,2.0,2.0,2.0,8.182411223258649,5.749915344177319,4.671964335807484
2023-07-06 08:00:00,1.0,5.25,33.5,69.0,244.0,12.0,8,Morning,4,0,6,07,5.0,2.0,5.0,11.091205611629324,8.107082388698085,6.107046745683256
2023-07-06 09:00:00,1.0,7.4,30.5,254.0,49.0,10.0,9,Morning,4,0,6,07,13.0,1.0,6.0,11.545602805814662,9.219344563355776,7.013654938655063
2023-07-06 10:00:00,1.0,4.35,23.5,213.0,3.0,14.0,10,Morning,4,0,6,07,14.0,2.0,2.0,10.77280140290733,9.442388973825555,7.473092640400438
2023-07-06 11:00:00,1.0,2.25,26.5,242.0,242.0,20.0,11,Morning,4,0,6,07,12.0,5.0,1.0,12.386400701453665,10.74456355273254,8.477232234184987
2023-07-06 12:00:00,1.0,4.745,31.0,213.0,119.0,14.0,12,Afternoon,4,0,6,07,10.0,13.0,1.0,16.193200350726833,13.388973966237527,10.249965736618066
2023-07-06 13:00:00,1.0,2.8499999999999996,17.5,242.0,3.0,16.0,13,Afternoon,4,0,6,07,14.0,14.0,2.0,15.096600175363417,13.563552833026806,10.826894084830672
2023-07-06 14:00:00,1.0,3.85,21.0,169.0,220.0,12.0,14,Afternoon,4,0,6,07,20.0,12.0,2.0,15.548300087681708,14.259680595019148,11.622756533318261
2023-07-06 15:00:00,1.0,1.9,19.0,47.0,28.0,9.0,15,Afternoon,4,0,6,07,14.0,10.0,1.0,13.774150043840855,13.61405756787082,11.680793989730837
2023-07-06 16:00:00,1.0,10.745000000000001,51.5,20.0,25.0,6.0,16,Evening,4,0,6,07,16.0,14.0,2.0,11.387075021920428,12.295755405622014,11.268364145156863
2023-07-06 17:00:00,1.0,2.75,30.5,94.0,242.0,2.0,17,Evening,4,0,6,07,12.0,20.0,5.0,8.693537510960214,10.496968146872867,10.4578465843635
2023-07-06 18:00:00,1.0,2.75,30.5,51.0,42.0,2.0,18,Evening,4,0,6,07,9.0,14.0,13.0,5.346768755480107,8.069262962052047,9.156639417538345
2023-07-06 19:00:00,1.0,9.77,31.0,3.0,166.0,1.0,19,Evening,4,0,6,07,6.0,16.0,14.0,3.6733843777400534,6.335187830037176,8.055617968686292
2023-07-06 20:00:00,1.0,8.11,15.5,69.0,48.0,2.0,20,Evening,4,0,6,07,2.0,12.0,12.0,2.3366921888700265,4.810848450026555,6.9701382811960935
2023-07-06 21:00:00,2.0,5.29,16.0,119.0,112.0,3.0,21,Evening,4,0,6,07,2.0,9.0,10.0,2.1683460944350132,4.00774889287611,6.205501622550541
2023-07-06 22:00:00,4.0,2.4,12.0,69.0,235.0,1.0,22,Night,4,0,6,07,1.0,6.0,14.0,2.5841730472175066,3.7198206377686502,5.712347526773534
2023-07-06 23:00:00,4.0,2.4,12.0,51.0,42.0,1.0,23,Night,4,0,6,07,2.0,2.0,20.0,1.7920865236087533,2.942729026977607,4.9873709841929905
2023-07-07 00:00:00,1.0,7.38,18.0,47.0,263.0,1.0,0,Night,5,0,7,07,3.0,2.0,14.0,1.3960432618043765,2.387663590698291,4.373929294317146
2023-07-07 01:00:00,1.0,4.6899999999999995,16.5,136.0,48.0,2.0,1,Night,5,0,7,07,1.0,1.0,16.0,1.1980216309021883,1.991188279070208,3.854863249037585
2023-07-07 02:00:00,1.0,4.6899999999999995,16.5,51.0,42.0,2.0,2,Night,5,0,7,07,1.0,2.0,12.0,1.599010815451094,1.9937059136215771,3.5694996722625723
2023-07-07 03:00:00,1.0,4.6899999999999995,16.5,51.0,42.0,2.0,3,Night,5,0,7,07,1.0,3.0,9.0,1.799505407725547,1.9955042240154122,3.3280381842221765
2023-07-07 04:00:00,1.0,4.6899999999999995,16.5,51.0,42.0,2.0,4,Night,5,0,7,07,2.0,1.0,6.0,1.8997527038627735,1.99678873143958,3.1237246174187647
2023-07-07 05:00:00,1.0,6.050000000000001,22.5,167.0,119.0,6.0,5,Night,5,0,7,07,2.0,1.0,2.0,1.9498763519313869,1.997706236742557,2.950843907046647
2023-07-07 06:00:00,1.0,5.5,27.0,51.0,88.0,14.0,6,Morning,5,0,7,07,2.0,1.0,2.0,3.9749381759656934,3.1412187405303977,3.419944844424086
2023-07-07 07:00:00,1.0,6.9,27.0,51.0,20.0,14.0,7,Morning,5,0,7,07,2.0,2.0,1.0,8.987469087982847,6.243727671807427,5.0476456375896115
2023-07-07 08:00:00,1.0,5.4,28.0,213.0,18.0,15.0,8,Morning,5,0,7,07,6.0,2.0,2.0,11.493734543991422,8.459805479862448,6.424930924114287
2023-07-07 09:00:00,1.0,5.4,35.5,69.0,75.0,20.0,9,Morning,5,0,7,07,14.0,2.0,3.0,13.246867271995711,10.328432485616034,7.744172320404397
2023-07-07 10:00:00,1.0,8.3,44.0,247.0,18.0,9.0,10,Morning,5,0,7,07,14.0,2.0,1.0,16.623433635997856,13.091737489725737,9.629684271111413
2023-07-07 11:00:00,1.0,2.7,18.0,168.0,168.0,15.0,11,Morning,5,0,7,07,15.0,6.0,1.0,12.811716817998928,11.922669635518384,9.532809767863503
2023-07-07 12:00:00,1.0,2.8,20.0,51.0,213.0,11.0,12,Afternoon,5,0,7,07,20.0,14.0,1.0,13.905858408999464,12.801906882513132,10.373915957422964
2023-07-07 13:00:00,1.0,2.75,17.0,3.0,151.0,10.0,13,Afternoon,5,0,7,07,9.0,14.0,2.0,12.452929204499732,12.287076344652236,10.470236579357893
2023-07-07 14:00:00,1.0,4.9,25.0,60.0,18.0,6.0,14,Afternoon,5,0,7,07,15.0,15.0,2.0,11.226464602249866,11.633625960465883,10.39789249022591
2023-07-07 15:00:00,1.0,3.27,16.0,169.0,18.0,5.0,15,Afternoon,5,0,7,07,11.0,20.0,2.0,8.613232301124933,10.024018543189916,9.72129364557577
2023-07-07 16:00:00,1.0,4.1,31.0,20.0,25.0,5.0,16,Evening,5,0,7,07,10.0,9.0,2.0,6.8066161505624665,8.588584673707082,8.99494077702565
2023-07-07 17:00:00,1.0,4.16,33.0,168.0,242.0,1.0,17,Evening,5,0,7,07,6.0,15.0,6.0,5.903308075281233,7.56327476693363,8.380334503637089
2023-07-07 18:00:00,1.0,1.0,12.0,242.0,242.0,1.0,18,Evening,5,0,7,07,5.0,11.0,14.0,3.4516540376406164,5.688053404952593,7.244898426154459
2023-07-07 19:00:00,1.0,17.3,59.0,46.0,225.0,1.0,19,Evening,5,0,7,07,5.0,10.0,14.0,2.225827018820308,4.348609574966138,6.284144822130696
2023-07-07 20:00:00,1.0,1.39,14.0,69.0,116.0,3.0,20,Evening,5,0,7,07,1.0,6.0,15.0,1.612913509410154,3.3918639821186702,5.47119946487982
2023-07-07 21:00:00,1.5,7.925000000000001,30.5,247.0,164.0,6.0,21,Evening,5,0,7,07,1.0,5.0,20.0,2.306456754705077,3.2799028443704787,5.091014931821387
2023-07-07 22:00:00,1.0,9.065000000000001,29.5,247.0,37.0,4.0,22,Night,5,0,7,07,1.0,5.0,9.0,4.153228377352539,4.057073460264627,5.23085878846425
2023-07-07 23:00:00,2.0,1.98,13.0,247.0,116.0,1.0,23,Night,5,0,7,07,3.0,1.0,15.0,4.0766141886762695,4.040766757331877,5.041495897931289
2023-07-08 00:00:00,1.0,10.3,40.0,247.0,90.0,1.0,0,Night,6,0,8,07,6.0,1.0,11.0,2.5383070943381347,3.171976255237055,4.419727298249552
2023-07-08 01:00:00,1.0,1.8,6.0,174.0,265.0,1.0,1,Night,6,0,8,07,4.0,1.0,10.0,1.7691535471690674,2.5514116108836107,3.8936154062111594
2023-07-08 02:00:00,1.0,1.8,6.0,51.0,42.0,1.0,2,Night,6,0,8,07,1.0,3.0,6.0,1.3845767735845338,2.1081511506311505,3.4484438052555966
2023-07-08 03:00:00,1.0,1.65,10.0,247.0,42.0,1.0,3,Night,6,0,8,07,1.0,6.0,5.0,1.192288386792267,1.7915365361651077,3.0717601429085817
2023-07-08 04:00:00,1.0,8.84,21.5,212.0,138.0,2.0,4,Night,6,0,8,07,1.0,4.0,5.0,1.0961441933961336,1.565383240117934,2.7530278132303385
2023-07-08 05:00:00,1.0,4.7,10.0,51.0,53.0,2.0,5,Night,6,0,8,07,1.0,1.0,1.0,1.5480720966980668,1.6895594572270958,2.637177380425671
2023-07-08 06:00:00,1.0,5.98,14.0,168.0,237.0,1.0,6,Morning,6,0,8,07,1.0,1.0,1.0,1.7740360483490334,1.7782567551622113,2.5391500911294136
2023-07-08 07:00:00,1.0,5.035,19.5,51.0,78.0,4.0,7,Morning,6,0,8,07,2.0,1.0,1.0,1.3870180241745167,1.5558976822587223,2.302357769417196
2023-07-08 08:00:00,1.0,5.375,22.5,18.0,23.0,6.0,8,Morning,6,0,8,07,2.0,1.0,3.0,2.6935090120872585,2.2542126301848016,2.563533497199166
2023-07-08 09:00:00,1.0,5.08,18.0,69.0,29.0,4.0,9,Morning,6,0,8,07,1.0,1.0,6.0,4.346754506043629,3.324437592989144,3.092220651476217
2023-07-08 10:00:00,1.0,3.3,24.0,168.0,60.0,8.0,10,Morning,6,0,8,07,4.0,2.0,4.0,4.1733772530218145,3.5174554235636744,3.2318790127875685
2023-07-08 11:00:00,1.0,3.14,16.0,119.0,75.0,9.0,11,Morning,6,0,8,07,6.0,2.0,1.0,6.086688626510908,4.798182445402625,3.9654360877433272
2023-07-08 12:00:00,1.0,3.49,32.0,18.0,43.0,5.0,12,Afternoon,6,0,8,07,4.0,1.0,1.0,7.543344313255454,5.9987017467161605,4.739984381936662
2023-07-08 13:00:00,1.0,10.02,27.5,31.0,35.0,8.0,13,Afternoon,6,0,8,07,8.0,4.0,1.0,6.2716721566277265,5.7133583905115435,4.7799867847156365
2023-07-08 14:00:00,1.0,3.16,14.0,220.0,220.0,5.0,14,Afternoon,6,0,8,07,9.0,6.0,1.0,7.135836078313863,6.366684564651102,5.275373433220923
2023-07-08 15:00:00,1.0,9.0,37.0,119.0,17.0,5.0,15,Afternoon,6,0,8,07,5.0,4.0,1.0,6.067918039156932,5.9762032604650726,5.233008289648473
2023-07-08 16:00:00,1.0,3.2,20.0,60.0,3.0,5.0,16,Evening,6,0,8,07,8.0,8.0,2.0,5.533959019578466,5.697288043189338,5.197160860471785
2023-07-08 17:00:00,1.5,8.57,30.5,168.0,3.0,4.0,17,Evening,6,0,8,07,5.0,9.0,2.0,5.266979509789233,5.498062887992384,5.166828420399202
2023-07-08 18:00:00,1.0,6.5,36.0,46.0,75.0,3.0,18,Evening,6,0,8,07,5.0,5.0,1.0,4.633489754894617,5.07004491999456,4.987316355722402
2023-07-08 19:00:00,1.5,7.0,22.0,69.0,208.0,2.0,19,Evening,6,0,8,07,5.0,8.0,4.0,3.8167448774473085,4.478603514281828,4.681575377918955
2023-07-08 20:00:00,1.0,10.025,33.5,78.0,60.0,2.0,20,Evening,6,0,8,07,4.0,5.0,6.0,2.9083724387236543,3.7704310816298774,4.269025319777578
2023-07-08 21:00:00,1.0,8.5,23.0,3.0,23.0,3.0,21,Evening,6,0,8,07,3.0,5.0,4.0,2.4541862193618273,3.264593629735627,3.9199445013502583
2023-07-08 22:00:00,1.0,3.4400000000000004,18.5,159.0,74.0,4.0,22,Night,6,0,8,07,2.0,5.0,8.0,2.7270931096809137,3.188995449811162,3.778414578065603
2023-07-08 23:00:00,1.0,6.5,34.0,159.0,254.0,1.0,23,Night,6,0,8,07,2.0,4.0,9.0,3.3635465548404566,3.4207110355794015,3.8125046429785874
2023-07-09 00:00:00,1.0,5.1,15.0,168.0,169.0,1.0,0,Night,0,0,9,07,3.0,3.0,5.0,2.1817732774202283,2.729079311128144,3.3798116209818816
2023-07-09 01:00:00,3.0,0.46,0.0,208.0,252.0,1.0,1,Night,0,0,9,07,4.0,2.0,8.0,1.5908866387101142,2.2350566508058174,3.013686756215438
2023-07-09 02:00:00,4.0,4.94,13.0,254.0,212.0,1.0,2,Night,0,0,9,07,1.0,2.0,5.0,1.2954433193550572,1.8821833220041553,2.7038887937207554
2023-07-09 03:00:00,1.5,4.18,12.5,168.0,41.0,2.0,3,Night,0,0,9,07,1.0,3.0,5.0,1.1477216596775286,1.6301309442886824,2.4417520562252544
2023-07-09 04:00:00,1.0,5.07,14.0,69.0,220.0,1.0,4,Night,0,0,9,07,1.0,4.0,5.0,1.5738608298387642,1.735807817349059,2.373790201421369
2023-07-09 05:00:00,1.0,1.23,6.0,159.0,42.0,1.0,5,Night,0,0,9,07,1.0,1.0,4.0,1.286930414919382,1.525577012392185,2.1624378627411582
2023-07-09 06:00:00,1.0,9.2,32.0,81.0,68.0,3.0,6,Morning,0,0,9,07,2.0,1.0,3.0,1.1434652074596912,1.3754121517087037,1.9836012684732878
2023-07-09 07:00:00,1.0,6.550000000000001,33.5,78.0,24.0,4.0,7,Morning,0,0,9,07,1.0,1.0,2.0,2.0717326037298456,1.8395801083633598,2.139970304092782
2023-07-09 08:00:00,1.0,13.6,25.0,235.0,17.0,5.0,8,Morning,0,0,9,07,1.0,1.0,2.0,3.035866301864923,2.456842934545257,2.4261287188477385
2023-07-09 09:00:00,1.0,7.1,38.0,18.0,25.0,3.0,9,Morning,0,0,9,07,3.0,2.0,3.0,4.017933150932461,3.1834592389608978,2.8221089159480863
2023-07-09 10:00:00,1.0,11.4,29.0,51.0,100.0,3.0,10,Morning,0,0,9,07,4.0,1.0,4.0,3.5089665754662307,3.1310423135434986,2.849476775032996
2023-07-09 11:00:00,1.0,4.609999999999999,14.5,213.0,3.0,4.0,11,Morning,0,0,9,07,5.0,1.0,1.0,3.254483287733115,3.0936016525310706,2.872634194258689
2023-07-09 12:00:00,2.5,0.88,5.0,247.0,42.0,4.0,12,Afternoon,0,0,9,07,3.0,3.0,1.0,3.6272416438665576,3.352572608950765,3.0460750874496596
2023-07-09 13:00:00,1.0,1.8,17.0,81.0,69.0,5.0,13,Afternoon,0,0,9,07,3.0,4.0,1.0,3.813620821933279,3.5375518635362604,3.192832766303558
2023-07-09 14:00:00,1.0,8.1,35.0,119.0,65.0,3.0,14,Afternoon,0,0,9,07,4.0,5.0,1.0,4.4068104109666395,3.9553941882401857,3.470858494564549
2023-07-09 15:00:00,1.0,9.4,33.0,51.0,112.0,5.0,15,Afternoon,0,0,9,07,4.0,3.0,2.0,3.7034052054833198,3.6824244201715612,3.398418726170003
2023-07-09 16:00:00,1.0,2.885,33.5,247.0,41.0,6.0,16,Evening,0,0,9,07,5.0,3.0,1.0,4.35170260274166,4.058874585836829,3.644815845220772
2023-07-09 17:00:00,1.0,6.02,24.0,119.0,61.0,5.0,17,Evening,0,0,9,07,3.0,4.0,1.0,5.17585130137083,4.613481847026306,4.007151869032961
2023-07-09 18:00:00,1.0,1.71,10.5,159.0,42.0,2.0,18,Evening,0,0,9,07,5.0,4.0,3.0,5.087925650685415,4.72391560501879,4.159897735335582
2023-07-09 19:00:00,3.5,3.185,18.0,168.0,141.0,2.0,19,Evening,0,0,9,07,6.0,5.0,4.0,3.5439628253427076,3.94565400358485,3.8276057760531845
2023-07-09 20:00:00,1.0,13.42,38.0,168.0,121.0,1.0,20,Evening,0,0,9,07,5.0,3.0,5.0,2.771981412671354,3.389752859703464,3.5464356566603867
2023-07-09 21:00:00,1.0,15.6,68.0,213.0,23.0,1.0,21,Evening,0,0,9,07,2.0,5.0,3.0,1.885990706335677,2.7069663283596173,3.154676324866481
2023-07-09 22:00:00,1.0,6.2,24.0,168.0,78.0,3.0,22,Night,0,0,9,07,2.0,6.0,3.0,1.4429953531678383,2.2192616631140125,2.8231876595024072
2023-07-09 23:00:00,1.0,6.2,24.0,51.0,42.0,3.0,23,Night,0,0,9,07,1.0,5.0,4.0,2.221497676583919,2.442329759367152,2.8503895580404985
2023-07-10 00:00:00,1.0,2.83,11.0,69.0,147.0,3.0,0,Night,1,0,10,07,1.0,2.0,4.0,2.6107488382919595,2.60166411383368,2.873406549111191
2023-07-10 01:00:00,1.0,2.83,11.0,51.0,42.0,3.0,1,Night,1,0,10,07,3.0,2.0,5.0,2.8053744191459797,2.715474367024057,2.892882464632546
2023-07-10 02:00:00,1.0,2.83,11.0,51.0,42.0,3.0,2,Night,1,0,10,07,3.0,1.0,3.0,2.90268720957299,2.7967674050171833,2.909362085458308
2023-07-10 03:00:00,1.0,1.075,8.0,213.0,159.0,2.0,3,Night,1,0,10,07,3.0,1.0,5.0,2.951343604786495,2.8548338607265595,2.9233063800031838
2023-07-10 04:00:00,1.0,1.075,8.0,51.0,42.0,2.0,4,Night,1,0,10,07,3.0,3.0,6.0,2.4756718023932476,2.6105956148046854,2.7812592446180786
2023-07-10 05:00:00,1.0,9.5,21.5,20.0,74.0,8.0,5,Night,1,0,10,07,3.0,3.0,5.0,2.2378359011966236,2.4361397248604897,2.6610655146768356
2023-07-10 06:00:00,1.0,10.0,30.0,51.0,42.0,13.0,6,Morning,1,0,10,07,2.0,3.0,2.0,5.118917950598312,4.025814089186064,3.4824400508803994
2023-07-10 07:00:00,1.0,8.45,35.5,18.0,42.0,6.0,7,Morning,1,0,10,07,2.0,3.0,2.0,9.059458975299156,6.5898672065614745,4.946680043052646
2023-07-10 08:00:00,1.0,7.2,38.0,168.0,23.0,11.0,8,Morning,1,0,10,07,8.0,3.0,1.0,7.529729487649578,6.421333718972482,5.108729267198393
2023-07-10 09:00:00,1.0,2.14,22.0,136.0,213.0,15.0,9,Morning,1,0,10,07,13.0,2.0,1.0,9.26486474382479,7.729524084980344,6.0150786107063325
2023-07-10 10:00:00,1.0,3.95,22.0,213.0,242.0,30.0,10,Morning,1,0,10,07,6.0,2.0,3.0,12.132432371912394,9.806802917843102,7.397374209059205
2023-07-10 11:00:00,1.0,3.7,23.5,242.0,50.0,12.0,11,Morning,1,0,10,07,11.0,8.0,3.0,21.066216185956197,15.576287798459358,10.874701253819328
2023-07-10 12:00:00,1.0,3.2,27.0,168.0,235.0,11.0,12,Afternoon,1,0,10,07,15.0,13.0,3.0,16.533108092978097,14.554491284613826,11.047824137847124
2023-07-10 13:00:00,1.0,4.2,24.0,183.0,242.0,13.0,13,Afternoon,1,0,10,07,30.0,6.0,3.0,13.766554046489048,13.538922346152733,11.040466578178336
2023-07-10 14:00:00,1.0,4.609999999999999,19.5,3.0,3.0,8.0,14,Afternoon,1,0,10,07,12.0,11.0,3.0,13.383277023244524,13.384944532966237,11.341933258458592
2023-07-10 15:00:00,1.0,5.65,28.5,169.0,41.0,6.0,15,Afternoon,1,0,10,07,11.0,15.0,2.0,10.691638511622262,11.84638895211874,10.827789680234194
2023-07-10 16:00:00,1.0,9.899999999999999,51.0,20.0,25.0,4.0,16,Evening,1,0,10,07,13.0,30.0,2.0,8.345819255811131,10.175992108656244,10.08505280635201
2023-07-10 17:00:00,1.0,2.55,17.0,47.0,32.0,6.0,17,Evening,1,0,10,07,8.0,12.0,8.0,6.1729096279055655,8.41142293475446,9.148890836144009
