time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count
2023-06-17 13:00:00,1.0,2.5,18.0,69.0,74.0,1.0
2023-06-17 14:00:00,1.0,3.5,23.0,247.0,138.0,7.0
2023-06-17 15:00:00,1.0,1.7,12.0,47.0,18.0,7.0
2023-06-17 16:00:00,1.0,4.215,21.0,241.0,18.0,6.0
2023-06-17 17:00:00,1.0,7.21,92.0,60.0,31.0,3.0
2023-06-17 18:00:00,1.0,2.59,16.0,168.0,169.0,3.0
2023-06-17 19:00:00,1.5,2.76,13.0,159.0,51.0,4.0
2023-06-17 20:00:00,1.0,4.68,101.0,60.0,75.0,1.0
2023-06-17 21:00:00,1.0,4.25,17.0,47.0,23.0,4.0
2023-06-17 22:00:00,1.0,4.25,17.0,51.0,42.0,4.0
2023-06-17 23:00:00,1.0,3.725,17.5,159.0,244.0,2.0
2023-06-18 00:00:00,2.0,0.08,1.0,174.0,174.0,1.0
2023-06-18 01:00:00,1.0,2.23,9.0,119.0,244.0,1.0
2023-06-18 02:00:00,1.0,2.23,9.0,51.0,42.0,1.0
2023-06-18 03:00:00,1.0,1.35,1.0,168.0,147.0,3.0
2023-06-18 04:00:00,1.0,8.79,22.0,168.0,51.0,1.0
2023-06-18 05:00:00,1.0,7.45,30.0,168.0,76.0,2.0
2023-06-18 06:00:00,1.0,20.4,61.0,200.0,26.0,1.0
2023-06-18 07:00:00,1.0,3.1,11.0,69.0,74.0,3.0
2023-06-18 08:00:00,1.0,8.3,29.0,182.0,42.0,11.0
2023-06-18 09:00:00,1.0,11.75,38.0,213.0,76.0,6.0
2023-06-18 10:00:00,1.0,5.2,27.0,182.0,41.0,11.0
2023-06-18 11:00:00,1.0,10.395,41.5,168.0,216.0,4.0
2023-06-18 12:00:00,1.0,18.0,47.0,126.0,4.0,2.0
2023-06-18 13:00:00,1.0,3.72,16.0,167.0,166.0,3.0
2023-06-18 14:00:00,1.0,6.7,35.0,94.0,68.0,3.0
2023-06-18 15:00:00,1.0,1.71,12.0,247.0,247.0,8.0
2023-06-18 16:00:00,1.0,3.62,17.0,213.0,69.0,3.0
2023-06-18 17:00:00,1.0,1.3,10.0,94.0,169.0,1.0
2023-06-18 18:00:00,1.5,2.675,23.0,247.0,42.0,6.0
2023-06-18 19:00:00,1.0,1.95,10.0,168.0,147.0,1.0
2023-06-18 20:00:00,1.0,2.8299999999999996,12.5,119.0,119.0,2.0
2023-06-18 21:00:00,1.0,1.9449999999999998,11.0,69.0,69.0,4.0
2023-06-18 22:00:00,1.0,2.46,12.0,247.0,75.0,1.0
2023-06-18 23:00:00,1.0,4.5,17.0,18.0,74.0,3.0
2023-06-19 00:00:00,1.5,3.42,14.0,168.0,168.0,2.0
2023-06-19 01:00:00,1.5,3.42,14.0,51.0,42.0,2.0
2023-06-19 02:00:00,3.0,0.47500000000000003,2.0,212.0,213.0,2.0
2023-06-19 03:00:00,3.0,0.47500000000000003,2.0,51.0,42.0,2.0
2023-06-19 04:00:00,3.0,0.47500000000000003,2.0,51.0,42.0,2.0
2023-06-19 05:00:00,3.0,0.47500000000000003,2.0,51.0,42.0,2.0
2023-06-19 06:00:00,1.0,14.3,32.0,185.0,23.0,3.0
2023-06-19 07:00:00,1.0,0.9,1.0,168.0,194.0,1.0
2023-06-19 08:00:00,1.0,0.05,1.0,168.0,168.0,1.0
2023-06-19 09:00:00,1.0,26.0,58.0,147.0,23.0,5.0
2023-06-19 10:00:00,1.0,2.5549999999999997,14.0,18.0,47.0,6.0
2023-06-19 11:00:00,1.0,5.4,28.0,18.0,42.0,4.0
2023-06-19 12:00:00,1.0,1.875,25.5,51.0,78.0,8.0
2023-06-19 13:00:00,1.0,7.12,23.5,51.0,47.0,6.0
2023-06-19 14:00:00,1.0,5.7,26.5,3.0,51.0,2.0
2023-06-19 15:00:00,3.5,0.7549999999999999,5.0,168.0,168.0,2.0
2023-06-19 16:00:00,1.0,2.14,9.0,81.0,265.0,1.0
2023-06-19 17:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 18:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 19:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 20:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 21:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 22:00:00,1.0,2.14,9.0,51.0,42.0,1.0
2023-06-19 23:00:00,3.0,1.0,6.0,247.0,74.0,1.0
2023-06-20 00:00:00,1.0,2.13,8.0,247.0,247.0,5.0
2023-06-20 01:00:00,1.0,2.13,8.0,51.0,42.0,5.0
2023-06-20 02:00:00,1.0,2.13,8.0,51.0,42.0,5.0
2023-06-20 03:00:00,1.0,2.13,8.0,51.0,42.0,5.0
2023-06-20 04:00:00,1.0,2.13,8.0,51.0,42.0,5.0
2023-06-20 05:00:00,1.0,9.2,28.5,51.0,45.0,8.0
2023-06-20 06:00:00,1.0,6.25,31.0,51.0,197.0,10.0
2023-06-20 07:00:00,1.0,4.36,25.0,69.0,174.0,9.0
2023-06-20 08:00:00,1.0,9.3,48.0,32.0,100.0,13.0
2023-06-20 09:00:00,1.0,7.2,36.0,51.0,55.0,14.0
2023-06-20 10:00:00,1.0,4.66,25.0,167.0,242.0,12.0
2023-06-20 11:00:00,1.0,10.9,41.0,213.0,48.0,13.0
2023-06-20 12:00:00,1.0,4.65,23.5,159.0,3.0,12.0
2023-06-20 13:00:00,1.0,5.785,34.5,20.0,94.0,4.0
2023-06-20 14:00:00,1.0,2.715,30.0,136.0,51.0,8.0
2023-06-20 15:00:00,1.0,1.7,13.0,119.0,41.0,5.0
2023-06-20 16:00:00,1.0,4.9,35.0,247.0,127.0,5.0
2023-06-20 17:00:00,2.5,3.67,22.0,69.0,31.0,2.0
2023-06-20 18:00:00,1.0,0.01,0.0,119.0,235.0,1.0
2023-06-20 19:00:00,2.0,0.55,8.0,147.0,147.0,1.0
2023-06-20 20:00:00,1.0,6.164999999999999,20.0,247.0,42.0,6.0
2023-06-20 21:00:00,1.5,9.39,28.0,247.0,88.0,2.0
2023-06-20 22:00:00,1.0,2.9,12.0,69.0,74.0,3.0
2023-06-20 23:00:00,1.0,0.15000000000000002,8.5,247.0,247.0,4.0
2023-06-21 00:00:00,1.0,5.300000000000001,23.5,32.0,42.0,2.0
2023-06-21 01:00:00,1.0,0.52,2.0,220.0,241.0,1.0
2023-06-21 02:00:00,1.0,0.52,2.0,51.0,42.0,1.0
2023-06-21 03:00:00,1.0,0.52,2.0,51.0,42.0,1.0
2023-06-21 04:00:00,1.0,0.52,2.0,51.0,42.0,1.0
2023-06-21 05:00:00,1.0,7.4,26.0,69.0,3.0,11.0
2023-06-21 06:00:00,1.0,6.715,30.0,51.0,69.0,12.0
2023-06-21 07:00:00,1.0,5.3,33.0,18.0,3.0,9.0
2023-06-21 08:00:00,1.0,3.0,40.0,159.0,140.0,15.0
2023-06-21 09:00:00,1.0,2.9,27.0,47.0,250.0,15.0
2023-06-21 10:00:00,1.0,2.45,25.5,168.0,78.0,12.0
2023-06-21 11:00:00,1.0,3.2,23.0,32.0,159.0,10.0
2023-06-21 12:00:00,1.0,2.2,28.0,241.0,75.0,9.0
2023-06-21 13:00:00,1.0,1.7999999999999998,18.5,168.0,23.0,6.0
2023-06-21 14:00:00,1.0,3.56,27.0,78.0,174.0,7.0
2023-06-21 15:00:00,1.0,4.04,35.5,126.0,16.0,6.0
2023-06-21 16:00:00,1.0,3.1500000000000004,25.5,78.0,36.0,4.0
2023-06-21 17:00:00,1.0,1.9,15.0,18.0,74.0,3.0
2023-06-21 18:00:00,1.0,5.65,30.0,81.0,213.0,4.0
2023-06-21 19:00:00,1.0,11.4,36.0,58.0,46.0,3.0
2023-06-21 20:00:00,1.0,0.815,4.0,220.0,127.0,2.0
2023-06-21 21:00:00,1.0,7.07,23.0,119.0,50.0,5.0
2023-06-21 22:00:00,1.0,7.07,23.0,51.0,42.0,5.0
2023-06-21 23:00:00,1.5,3.815,12.0,247.0,119.0,2.0
2023-06-22 00:00:00,1.5,5.635,17.5,20.0,90.0,2.0
2023-06-22 01:00:00,1.5,5.635,17.5,51.0,42.0,2.0
2023-06-22 02:00:00,1.0,2.69,13.0,168.0,60.0,1.0
2023-06-22 03:00:00,1.0,0.6,34.0,241.0,186.0,1.0
2023-06-22 04:00:00,1.0,4.15,22.5,119.0,41.0,2.0
2023-06-22 05:00:00,1.0,10.4,25.0,51.0,14.0,9.0
2023-06-22 06:00:00,1.0,3.8499999999999996,34.5,51.0,168.0,12.0
2023-06-22 07:00:00,1.0,4.949999999999999,69.5,168.0,23.0,10.0
2023-06-22 08:00:00,1.0,4.7,34.0,69.0,244.0,13.0
2023-06-22 09:00:00,1.0,3.4,24.0,254.0,254.0,15.0
2023-06-22 10:00:00,1.0,3.6,25.0,69.0,51.0,19.0
2023-06-22 11:00:00,1.0,3.3,20.0,242.0,51.0,19.0
2023-06-22 12:00:00,1.0,4.25,23.0,169.0,88.0,14.0
2023-06-22 13:00:00,1.0,2.4,18.5,58.0,242.0,6.0
2023-06-22 14:00:00,1.0,3.8,27.5,168.0,39.0,8.0
2023-06-22 15:00:00,1.0,5.8,23.0,46.0,92.0,3.0
2023-06-22 16:00:00,1.0,11.2,46.0,247.0,134.0,1.0
2023-06-22 17:00:00,1.0,2.3,23.0,169.0,247.0,1.0
2023-06-22 18:00:00,1.0,2.1,28.0,159.0,168.0,3.0
2023-06-22 19:00:00,1.0,16.55,45.5,208.0,36.0,2.0
2023-06-22 20:00:00,1.0,5.41,22.0,159.0,18.0,3.0
2023-06-22 21:00:00,4.0,11.72,33.5,119.0,79.0,2.0
2023-06-22 22:00:00,1.0,10.15,18.0,18.0,18.0,4.0
2023-06-22 23:00:00,1.0,2.405,9.5,247.0,247.0,6.0
2023-06-23 00:00:00,1.0,2.405,9.5,51.0,42.0,6.0
2023-06-23 01:00:00,1.0,2.405,9.5,51.0,42.0,6.0
2023-06-23 02:00:00,1.0,2.405,9.5,51.0,42.0,6.0
2023-06-23 03:00:00,1.0,3.12,11.0,168.0,116.0,1.0
2023-06-23 04:00:00,1.0,9.875,27.5,47.0,68.0,4.0
2023-06-23 05:00:00,1.0,13.05,33.0,69.0,29.0,4.0
2023-06-23 06:00:00,1.0,9.6,36.0,51.0,168.0,14.0
2023-06-23 07:00:00,1.0,3.7,35.0,247.0,41.0,13.0
2023-06-23 08:00:00,1.0,4.55,32.0,47.0,13.0,10.0
2023-06-23 09:00:00,1.0,5.9,27.5,51.0,174.0,16.0
2023-06-23 10:00:00,1.0,3.1,18.0,182.0,242.0,13.0
2023-06-23 11:00:00,1.0,3.5,34.0,51.0,168.0,16.0
2023-06-23 12:00:00,1.0,3.2,26.0,174.0,247.0,10.0
2023-06-23 13:00:00,1.0,7.65,16.0,119.0,51.0,3.0
2023-06-23 14:00:00,1.0,1.93,18.0,32.0,41.0,6.0
2023-06-23 15:00:00,1.0,3.545,29.0,247.0,18.0,4.0
2023-06-23 16:00:00,1.0,4.4,31.0,69.0,69.0,12.0
2023-06-23 17:00:00,1.0,4.05,34.0,32.0,42.0,4.0
2023-06-23 18:00:00,3.0,7.699999999999999,24.0,241.0,131.0,2.0
2023-06-23 19:00:00,3.0,7.699999999999999,24.0,51.0,42.0,2.0
2023-06-23 20:00:00,4.5,2.385,12.0,220.0,168.0,2.0
2023-06-23 21:00:00,1.0,2.0949999999999998,11.5,31.0,31.0,4.0
2023-06-23 22:00:00,1.5,10.22,31.0,247.0,158.0,2.0
2023-06-23 23:00:00,1.0,2.3000000000000003,12.0,47.0,78.0,2.0
2023-06-24 00:00:00,1.5,1.47,12.5,168.0,74.0,2.0
2023-06-24 01:00:00,1.5,1.47,12.5,51.0,42.0,2.0
2023-06-24 02:00:00,1.5,1.47,12.5,51.0,42.0,2.0
2023-06-24 03:00:00,1.5,1.47,12.5,51.0,42.0,2.0
2023-06-24 04:00:00,1.0,1.69,8.0,242.0,212.0,1.0
2023-06-24 05:00:00,1.0,5.4,14.0,119.0,136.0,2.0
2023-06-24 06:00:00,1.0,1.4,9.0,247.0,42.0,1.0
2023-06-24 07:00:00,1.0,16.700000000000003,33.0,3.0,23.0,6.0
2023-06-24 08:00:00,1.0,2.77,27.0,136.0,51.0,2.0
2023-06-24 09:00:00,1.0,11.02,40.0,69.0,23.0,2.0
2023-06-24 10:00:00,1.0,10.6,33.0,159.0,25.0,5.0
2023-06-24 11:00:00,1.0,9.8,37.0,20.0,10.0,5.0
2023-06-24 12:00:00,1.0,9.0,33.0,32.0,132.0,4.0
2023-06-24 13:00:00,1.0,10.015,56.5,46.0,47.0,4.0
2023-06-24 14:00:00,1.0,13.9,51.0,46.0,17.0,3.0
2023-06-24 15:00:00,1.0,13.9,51.0,51.0,42.0,3.0
2023-06-24 16:00:00,1.0,1.24,9.0,247.0,56.0,5.0
2023-06-24 17:00:00,1.0,6.7,25.0,51.0,23.0,5.0
2023-06-24 18:00:00,2.0,3.925,15.5,247.0,41.0,6.0
2023-06-24 19:00:00,1.0,6.385,29.0,247.0,60.0,6.0
2023-06-24 20:00:00,2.0,10.61,35.0,212.0,230.0,1.0
2023-06-24 21:00:00,1.0,2.395,10.0,168.0,23.0,6.0
2023-06-24 22:00:00,1.0,0.575,4.0,168.0,168.0,2.0
2023-06-24 23:00:00,1.0,12.2,26.0,147.0,132.0,2.0
2023-06-25 00:00:00,1.0,7.535,25.5,168.0,136.0,4.0
2023-06-25 01:00:00,1.0,0.04,2.0,213.0,213.0,1.0
2023-06-25 02:00:00,1.0,9.9,32.0,247.0,68.0,1.0
2023-06-25 03:00:00,1.0,9.9,32.0,51.0,42.0,1.0
2023-06-25 04:00:00,1.0,9.9,32.0,51.0,42.0,1.0
2023-06-25 05:00:00,1.0,2.495,14.0,136.0,174.0,4.0
2023-06-25 06:00:00,1.0,3.31,21.5,174.0,69.0,2.0
2023-06-25 07:00:00,1.0,5.3,15.0,254.0,182.0,7.0
2023-06-25 08:00:00,1.0,6.75,30.0,119.0,235.0,6.0
2023-06-25 09:00:00,1.0,8.5,31.0,235.0,23.0,5.0
2023-06-25 10:00:00,1.5,4.390000000000001,27.5,20.0,167.0,2.0
2023-06-25 11:00:00,1.0,6.1000000000000005,51.5,213.0,68.0,2.0
2023-06-25 12:00:00,1.0,5.64,14.5,247.0,69.0,6.0
2023-06-25 13:00:00,1.0,4.95,35.5,241.0,48.0,4.0
2023-06-25 14:00:00,1.0,1.3,20.0,94.0,247.0,9.0
2023-06-25 15:00:00,1.0,1.81,10.0,119.0,56.0,3.0
2023-06-25 16:00:00,1.0,9.32,29.0,18.0,167.0,3.0
2023-06-25 17:00:00,1.0,9.32,29.0,51.0,42.0,3.0
2023-06-25 18:00:00,2.0,8.89,31.0,20.0,42.0,3.0
2023-06-25 19:00:00,1.0,1.56,9.0,174.0,20.0,1.0
2023-06-25 20:00:00,1.0,7.525,24.0,213.0,36.0,2.0
2023-06-25 21:00:00,1.0,6.3,17.0,241.0,152.0,1.0
2023-06-25 22:00:00,3.0,26.49,31.0,248.0,265.0,1.0
2023-06-25 23:00:00,1.0,4.0,25.0,241.0,42.0,1.0
2023-06-26 00:00:00,1.0,4.0,25.0,51.0,42.0,1.0
2023-06-26 01:00:00,1.0,7.6,14.0,119.0,56.0,2.0
2023-06-26 02:00:00,1.0,0.7,2.0,247.0,159.0,1.0
2023-06-26 03:00:00,1.0,0.7,2.0,51.0,42.0,1.0
2023-06-26 04:00:00,1.0,0.7,2.0,51.0,42.0,1.0
2023-06-26 05:00:00,1.0,8.95,26.5,254.0,45.0,8.0
2023-06-26 06:00:00,1.0,6.25,30.5,51.0,18.0,8.0
2023-06-26 07:00:00,1.0,2.0,20.0,168.0,78.0,8.0
2023-06-26 08:00:00,1.0,4.41,26.0,169.0,18.0,8.0
2023-06-26 09:00:00,1.0,6.805,23.0,168.0,41.0,8.0
2023-06-26 10:00:00,1.0,1.13,8.5,18.0,42.0,6.0
2023-06-26 11:00:00,1.0,6.65,41.0,168.0,75.0,12.0
2023-06-26 12:00:00,1.0,4.75,27.5,51.0,51.0,16.0
2023-06-26 13:00:00,1.0,8.75,37.5,213.0,228.0,12.0
2023-06-26 14:00:00,1.0,13.3,45.0,3.0,39.0,5.0
2023-06-26 15:00:00,1.0,4.0,19.0,159.0,74.0,8.0
2023-06-26 16:00:00,1.0,7.05,35.0,126.0,140.0,1.0
2023-06-26 17:00:00,1.0,1.1,8.0,168.0,42.0,1.0
2023-06-26 18:00:00,3.0,0.71,4.0,69.0,159.0,1.0
2023-06-26 19:00:00,3.0,0.71,4.0,51.0,42.0,1.0
2023-06-26 20:00:00,1.0,1.2,8.0,247.0,235.0,3.0
2023-06-26 21:00:00,1.0,6.3,25.0,247.0,229.0,1.0
2023-06-26 22:00:00,1.0,0.6,3.0,247.0,159.0,1.0
2023-06-26 23:00:00,1.0,0.6,3.0,51.0,42.0,1.0
2023-06-27 00:00:00,1.0,0.6,3.0,51.0,42.0,1.0
2023-06-27 01:00:00,1.0,5.56,13.0,78.0,74.0,1.0
2023-06-27 02:00:00,1.0,5.56,13.0,51.0,42.0,1.0
2023-06-27 03:00:00,1.0,5.56,13.0,51.0,42.0,1.0
2023-06-27 04:00:00,1.0,18.0,32.0,182.0,55.0,2.0
2023-06-27 05:00:00,1.0,12.28,34.0,51.0,29.0,5.0
2023-06-27 06:00:00,1.0,7.4,29.0,51.0,41.0,9.0
2023-06-27 07:00:00,1.0,5.5,37.5,159.0,242.0,18.0
2023-06-27 08:00:00,1.0,5.8,32.0,20.0,244.0,7.0
2023-06-27 09:00:00,1.0,4.4,37.5,119.0,174.0,12.0
2023-06-27 10:00:00,1.0,3.3499999999999996,29.5,47.0,41.0,8.0
2023-06-27 11:00:00,1.0,5.3,25.0,168.0,32.0,11.0
2023-06-27 12:00:00,1.0,2.15,16.5,32.0,174.0,6.0
2023-06-27 13:00:00,1.0,8.5,28.0,3.0,51.0,5.0
2023-06-27 14:00:00,1.0,4.7,28.0,169.0,119.0,11.0
2023-06-27 15:00:00,1.0,2.25,22.0,31.0,169.0,6.0
2023-06-27 16:00:00,1.0,2.6,17.0,69.0,51.0,3.0
2023-06-27 17:00:00,1.0,3.75,29.5,69.0,42.0,2.0
2023-06-27 18:00:00,1.0,4.3,22.5,174.0,183.0,2.0
2023-06-27 19:00:00,1.0,8.0,29.0,51.0,169.0,1.0
2023-06-27 20:00:00,1.0,8.0,29.0,51.0,42.0,1.0
2023-06-27 21:00:00,1.0,8.05,33.0,3.0,50.0,2.0
2023-06-27 22:00:00,1.0,2.83,8.0,168.0,168.0,3.0
2023-06-27 23:00:00,1.0,10.915,30.5,213.0,90.0,2.0
2023-06-28 00:00:00,1.0,10.915,30.5,51.0,42.0,2.0
2023-06-28 01:00:00,1.0,2.85,15.0,32.0,18.0,1.0
2023-06-28 02:00:00,1.0,2.85,15.0,51.0,42.0,1.0
2023-06-28 03:00:00,1.0,4.72,13.0,159.0,208.0,1.0
2023-06-28 04:00:00,1.0,9.9,28.0,241.0,186.0,1.0
2023-06-28 05:00:00,1.0,10.3,31.0,51.0,45.0,7.0
2023-06-28 06:00:00,1.0,9.100000000000001,32.5,51.0,68.0,10.0
2023-06-28 07:00:00,1.0,8.9,45.0,69.0,47.0,10.0
2023-06-28 08:00:00,1.0,3.85,20.5,167.0,169.0,12.0
2023-06-28 09:00:00,1.0,8.7,27.0,51.0,50.0,11.0
2023-06-28 10:00:00,1.0,5.9,44.0,18.0,69.0,9.0
2023-06-28 11:00:00,1.0,6.5,32.0,69.0,81.0,11.0
2023-06-28 12:00:00,1.0,2.8,36.0,18.0,140.0,5.0
2023-06-28 13:00:00,1.0,3.3,15.0,3.0,169.0,3.0
2023-06-28 14:00:00,1.0,4.0,26.0,18.0,242.0,5.0
2023-06-28 15:00:00,1.0,3.675,29.5,235.0,32.0,6.0
2023-06-28 16:00:00,1.0,4.5,21.5,69.0,32.0,6.0
2023-06-28 17:00:00,1.0,5.8,25.0,159.0,241.0,1.0
2023-06-28 18:00:00,1.0,5.8,25.0,51.0,42.0,1.0
2023-06-28 19:00:00,2.0,3.62,28.0,51.0,152.0,2.0
2023-06-28 20:00:00,2.0,3.62,28.0,51.0,42.0,2.0
2023-06-28 21:00:00,1.0,10.4,37.0,208.0,76.0,2.0
2023-06-28 22:00:00,1.0,10.4,37.0,51.0,42.0,2.0
2023-06-28 23:00:00,1.0,2.895,9.5,136.0,41.0,2.0
2023-06-29 00:00:00,1.0,10.59,44.0,208.0,265.0,1.0
2023-06-29 01:00:00,1.0,10.59,44.0,51.0,42.0,1.0
2023-06-29 02:00:00,1.0,0.17,1.0,208.0,208.0,1.0
2023-06-29 03:00:00,1.0,0.17,1.0,51.0,42.0,1.0
2023-06-29 04:00:00,1.0,5.0,23.0,254.0,153.0,1.0
2023-06-29 05:00:00,1.0,12.65,32.5,51.0,168.0,8.0
2023-06-29 06:00:00,1.0,8.1,32.0,51.0,69.0,13.0
2023-06-29 07:00:00,1.0,8.35,29.5,168.0,49.0,12.0
2023-06-29 08:00:00,1.0,3.7,33.0,51.0,242.0,11.0
2023-06-29 09:00:00,1.0,3.85,20.5,51.0,127.0,6.0
2023-06-29 10:00:00,1.0,4.25,23.5,18.0,69.0,8.0
2023-06-29 11:00:00,1.0,4.550000000000001,30.5,51.0,42.0,8.0
2023-06-29 12:00:00,1.0,2.8499999999999996,23.5,47.0,242.0,8.0
2023-06-29 13:00:00,1.0,2.65,20.0,18.0,20.0,6.0
2023-06-29 14:00:00,1.0,2.5,17.5,94.0,247.0,6.0
2023-06-29 15:00:00,1.0,3.1,26.0,136.0,18.0,9.0
2023-06-29 16:00:00,1.0,6.7,35.0,47.0,48.0,5.0
2023-06-29 17:00:00,1.0,3.5,41.0,247.0,18.0,5.0
2023-06-29 18:00:00,1.0,6.1,33.0,58.0,75.0,3.0
2023-06-29 19:00:00,2.0,22.2,61.5,168.0,86.0,2.0
2023-06-29 20:00:00,2.0,22.2,61.5,51.0,42.0,2.0
2023-06-29 21:00:00,1.0,5.800000000000001,57.5,185.0,83.0,2.0
2023-06-29 22:00:00,1.0,1.58,6.0,78.0,20.0,1.0
2023-06-29 23:00:00,1.0,1.58,6.0,51.0,42.0,1.0
2023-06-30 00:00:00,1.0,5.41,21.0,168.0,78.0,3.0
2023-06-30 01:00:00,1.0,0.6,4.5,136.0,94.0,2.0
2023-06-30 02:00:00,1.0,1.87,5.0,78.0,60.0,1.0
2023-06-30 03:00:00,1.0,1.87,5.0,51.0,42.0,1.0
2023-06-30 04:00:00,1.0,1.87,5.0,51.0,42.0,1.0
2023-06-30 05:00:00,1.0,11.5,29.0,51.0,88.0,4.0
2023-06-30 06:00:00,1.0,8.5,22.0,51.0,42.0,11.0
2023-06-30 07:00:00,1.0,10.100000000000001,37.5,51.0,33.0,12.0
2023-06-30 08:00:00,1.0,5.08,26.0,220.0,50.0,11.0
2023-06-30 09:00:00,1.0,2.95,26.0,168.0,31.0,8.0
2023-06-30 10:00:00,1.0,3.7,24.0,51.0,3.0,11.0
2023-06-30 11:00:00,1.0,7.85,29.0,3.0,51.0,4.0
2023-06-30 12:00:00,1.0,4.5,28.0,235.0,242.0,11.0
2023-06-30 13:00:00,1.0,6.949999999999999,30.5,51.0,47.0,10.0
2023-06-30 14:00:00,1.0,3.6,23.0,18.0,51.0,9.0
2023-06-30 15:00:00,1.0,5.7,35.0,47.0,81.0,1.0
2023-06-30 16:00:00,1.0,2.76,9.5,119.0,119.0,4.0
2023-06-30 17:00:00,1.0,13.1,53.0,51.0,230.0,1.0
2023-06-30 18:00:00,1.0,8.84,37.0,247.0,233.0,1.0
2023-06-30 19:00:00,1.0,3.5,37.0,51.0,83.0,1.0
2023-06-30 20:00:00,1.0,15.2,43.0,69.0,35.0,3.0
2023-06-30 21:00:00,1.0,6.32,25.0,126.0,41.0,1.0
2023-06-30 22:00:00,1.0,1.6,11.0,168.0,116.0,1.0
2023-06-30 23:00:00,1.5,4.25,12.5,136.0,127.0,2.0
2023-07-01 00:00:00,1.5,4.25,12.5,51.0,42.0,2.0
2023-07-01 01:00:00,1.0,4.63,12.0,136.0,42.0,3.0
2023-07-01 02:00:00,1.0,5.4,24.0,168.0,182.0,1.0
2023-07-01 03:00:00,1.0,5.4,24.0,51.0,42.0,1.0
2023-07-01 04:00:00,1.0,9.98,12.0,182.0,7.0,3.0
2023-07-01 05:00:00,1.0,2.31,12.0,235.0,244.0,1.0
2023-07-01 06:00:00,1.0,4.16,23.0,235.0,39.0,9.0
2023-07-01 07:00:00,1.0,0.39499999999999996,12.0,167.0,3.0,2.0
2023-07-01 08:00:00,1.0,10.399999999999999,34.0,18.0,23.0,6.0
2023-07-01 09:00:00,1.0,4.2,19.0,119.0,50.0,7.0
2023-07-01 10:00:00,1.0,3.2,16.0,254.0,51.0,11.0
2023-07-01 11:00:00,1.0,3.36,20.5,3.0,55.0,8.0
2023-07-01 12:00:00,1.0,4.45,24.0,119.0,163.0,12.0
2023-07-01 13:00:00,1.0,2.11,14.5,51.0,69.0,4.0
2023-07-01 14:00:00,1.0,2.97,17.0,247.0,247.0,7.0
2023-07-01 15:00:00,1.0,7.890000000000001,19.0,69.0,41.0,2.0
2023-07-01 16:00:00,1.0,3.3150000000000004,28.5,159.0,74.0,2.0
2023-07-01 17:00:00,1.0,1.77,11.0,69.0,69.0,3.0
2023-07-01 18:00:00,1.0,1.95,15.0,18.0,23.0,4.0
2023-07-01 19:00:00,2.0,4.23,42.0,136.0,254.0,1.0
2023-07-01 20:00:00,2.0,4.23,42.0,51.0,42.0,1.0
2023-07-01 21:00:00,1.0,10.33,22.5,208.0,23.0,4.0
2023-07-01 22:00:00,1.0,4.8,13.0,119.0,94.0,5.0
2023-07-01 23:00:00,1.0,2.0,10.0,168.0,166.0,1.0
2023-07-02 00:00:00,1.0,2.28,10.0,119.0,56.0,4.0
2023-07-02 01:00:00,1.0,3.6799999999999997,15.5,119.0,142.0,2.0
2023-07-02 02:00:00,1.0,19.8,30.0,247.0,222.0,1.0
2023-07-02 03:00:00,1.0,19.8,30.0,51.0,42.0,1.0
2023-07-02 04:00:00,1.0,5.2,13.0,247.0,126.0,1.0
2023-07-02 05:00:00,1.0,8.4,16.0,119.0,50.0,3.0
2023-07-02 06:00:00,1.0,5.5,23.0,167.0,23.0,3.0
2023-07-02 07:00:00,1.0,7.68,21.0,159.0,48.0,3.0
2023-07-02 08:00:00,1.0,9.100000000000001,27.0,51.0,41.0,6.0
2023-07-02 09:00:00,1.0,6.3,30.0,47.0,25.0,4.0
2023-07-02 10:00:00,1.0,4.3,40.0,247.0,42.0,7.0
2023-07-02 11:00:00,1.0,1.8,12.0,47.0,168.0,3.0
2023-07-02 12:00:00,1.0,5.18,12.5,213.0,138.0,2.0
2023-07-02 13:00:00,1.0,4.45,20.5,248.0,48.0,4.0
2023-07-02 14:00:00,1.0,5.7250000000000005,23.0,159.0,90.0,2.0
2023-07-02 15:00:00,2.0,4.7,16.0,31.0,42.0,5.0
2023-07-02 16:00:00,1.0,11.8,27.0,46.0,61.0,3.0
2023-07-02 17:00:00,1.0,11.8,27.0,51.0,42.0,3.0
2023-07-02 18:00:00,2.0,3.25,9.0,168.0,42.0,1.0
2023-07-02 19:00:00,1.0,0.2,23.0,3.0,3.0,1.0
2023-07-02 20:00:00,1.0,2.9,13.0,168.0,212.0,1.0
2023-07-02 21:00:00,1.0,5.775,16.0,18.0,152.0,2.0
2023-07-02 22:00:00,1.0,5.775,16.0,51.0,42.0,2.0
2023-07-02 23:00:00,1.0,7.4,32.0,119.0,254.0,1.0
2023-07-03 00:00:00,1.0,6.7,25.0,212.0,254.0,1.0
